timestamp,ax_g,ay_g,az_g,temp_C
1765931855.514480114,-0.079,-0.041,0.997,21.29
1765931855.515360117,-0.075,-0.045,1.001,21.25
1765931855.515944958,-0.077,-0.041,1.013,21.33
1765931855.516511917,-0.073,-0.049,1.003,21.33
1765931855.517084837,-0.061,-0.056,1.012,21.43
1765931855.605812073,-0.068,-0.055,1.012,21.23
1765931855.706191063,-0.070,-0.042,1.002,21.27
1765931855.807591915,-0.078,-0.050,1.009,21.27
1765931855.908097029,-0.067,-0.039,1.010,21.29
1765931856.009573221,-0.075,-0.042,1.006,21.39
1765931856.109938860,-0.073,-0.051,0.998,21.39
1765931856.210391045,-0.071,-0.050,1.002,21.19
1765931856.311909199,-0.075,-0.056,1.002,21.19
1765931856.413818836,-0.076,-0.051,1.000,21.19
1765931856.515194178,-0.073,-0.051,0.998,21.21
1765931856.616100073,-0.073,-0.040,1.008,21.25
1765931856.716094017,-0.073,-0.045,1.003,21.33
1765931856.816922188,-0.063,-0.049,1.007,21.33
1765931856.918177128,-0.070,-0.048,1.004,21.23
1765931857.019183159,-0.078,-0.047,1.008,21.11
1765931857.120539904,-0.079,-0.046,0.996,21.11
1765931857.220806837,-0.070,-0.047,1.000,21.15
1765931857.322561979,-0.074,-0.036,1.001,21.27
1765931857.423151016,-0.072,-0.050,0.995,21.27
1765931857.524657965,-0.069,-0.046,1.007,21.23
1765931857.625607967,-0.069,-0.053,1.016,21.33
1765931857.726493835,-0.076,-0.046,1.010,21.33
1765931857.828132153,-0.079,-0.049,1.004,21.43
1765931857.928709984,-0.068,-0.041,1.004,21.37
1765931858.029317141,-0.072,-0.041,1.006,21.25
1765931858.130960941,-0.071,-0.049,0.994,21.25
1765931858.231741905,-0.075,-0.054,0.990,21.29
1765931858.332690001,-0.077,-0.059,0.997,21.37
1765931858.433454037,-0.075,-0.044,0.995,21.37
1765931858.535367966,-0.087,-0.050,0.986,21.41
1765931858.636001110,-0.074,-0.044,1.003,21.27
1765931858.736335754,-0.070,-0.044,1.012,21.27
1765931858.837199926,-0.067,-0.054,1.012,21.31
1765931858.938584089,-0.067,-0.051,1.007,21.25
1765931859.039319038,-0.073,-0.042,1.004,21.25
1765931859.140143156,-0.078,-0.050,0.999,21.23
1765931859.241186142,-0.069,-0.042,1.000,21.27
1765931859.342924118,-0.076,-0.039,1.005,21.29
1765931859.443997860,-0.070,-0.054,1.000,21.29
1765931859.544873953,-0.068,-0.047,1.003,21.19
1765931859.645152092,-0.072,-0.053,1.005,21.25
1765931859.746953964,-0.071,-0.041,1.002,21.25
1765931859.847886086,-0.072,-0.048,1.012,21.33
1765931859.948429108,-0.071,-0.035,1.006,21.29
1765931860.049361944,-0.076,-0.045,1.009,21.29
1765931860.151066065,-0.066,-0.048,1.005,21.31
1765931860.251307964,-0.071,-0.052,1.000,21.37
1765931860.353016138,-0.071,-0.048,1.007,21.31
1765931860.453469038,-0.074,-0.046,0.991,21.31
1765931860.555225134,-0.070,-0.038,1.002,21.29
1765931860.656177998,-0.072,-0.044,1.000,21.35
1765931860.757358074,-0.070,-0.049,1.042,21.35
1765931860.858256817,-0.068,-0.059,1.005,21.41
1765931860.958581924,-0.067,-0.048,1.012,21.53
1765931861.059794903,-0.077,-0.051,1.007,21.53
1765931861.159851074,-0.088,-0.041,0.979,21.35
1765931861.261749029,-0.076,-0.039,1.002,21.27
1765931861.362597942,-0.082,-0.045,1.001,21.27
1765931861.463152170,-0.069,-0.045,0.997,21.37
1765931861.564943075,-0.080,-0.056,1.001,21.21
1765931861.665339947,-0.078,-0.059,1.000,21.17
1765931861.766043901,-0.075,-0.040,1.008,21.17
1765931861.867926121,-0.077,-0.049,1.003,21.21
1765931861.968378067,-0.081,-0.050,1.016,21.15
1765931862.070308208,-0.071,-0.041,1.007,21.15
1765931862.170822859,-0.071,-0.049,1.001,21.21
1765931862.271296024,-0.089,-0.053,0.924,21.33
1765931862.373131990,-0.093,-0.052,0.999,21.33
1765931862.473560095,-0.078,-0.047,0.997,21.07
1765931862.574506044,-0.079,-0.045,1.006,21.25
1765931862.675335884,-0.064,-0.052,1.128,21.25
1765931862.776410818,-0.063,-0.045,1.000,21.25
1765931862.877362967,-0.060,-0.053,1.005,21.29
1765931862.978621006,-0.076,-0.052,1.003,21.31
1765931863.080242872,-0.075,-0.053,0.997,21.31
1765931863.180194139,-0.083,-0.046,0.997,21.21
