timestamp,ax_g,ay_g,az_g,temp_C
1765932006.053360224,-0.065,-0.042,1.002,21.39
1765932006.053569078,-0.178,-0.061,1.431,21.49
1765932006.053699017,-0.055,-0.073,0.986,21.49
1765932006.053825140,-0.079,-0.034,1.005,21.41
1765932006.053949833,-0.076,-0.035,1.010,21.51
1765932006.097058058,-0.021,-0.003,1.064,21.51
1765932006.198323011,-0.067,-0.032,1.025,21.49
1765932006.306883097,-0.071,-0.059,0.995,21.43
1765932006.400285006,-0.072,-0.046,1.004,21.57
1765932006.501677036,-0.120,-0.154,1.103,21.57
1765932006.601897001,-0.060,-0.012,1.011,21.55
1765932006.702499151,-0.072,-0.043,1.006,21.43
1765932006.803900957,-0.071,-0.064,0.999,21.43
1765932006.904515028,-0.169,-0.091,0.905,21.41
1765932007.006438971,-0.085,-0.056,0.996,21.51
1765932007.107691050,-0.071,-0.058,0.991,21.51
1765932007.208303213,0.154,-0.058,1.204,21.51
1765932007.310101032,-0.076,-0.005,1.029,21.55
1765932007.410836935,-0.081,-0.069,1.006,21.51
1765932007.511229992,-0.074,-0.053,1.012,21.51
1765932007.611505985,0.393,0.271,1.182,21.55
1765932007.714051008,0.011,-0.028,0.985,21.45
1765932007.814152002,-0.058,-0.034,1.000,21.45
1765932007.914782047,-0.059,-0.036,1.007,21.45
1765932008.016233921,-0.417,-0.256,0.827,21.53
1765932008.117064953,-0.129,-0.102,0.995,21.53
1765932008.218843937,-0.065,-0.040,0.999,21.45
1765932008.318484068,-0.068,-0.049,0.998,21.35
1765932008.420602083,-0.116,-0.075,0.817,21.35
1765932008.521306038,-0.078,-0.012,1.025,21.47
1765932008.622256994,-0.077,-0.051,1.002,21.43
1765932008.723052979,-0.081,-0.056,1.000,21.47
1765932008.823903084,-0.014,-0.015,1.142,21.47
1765932008.925962925,-0.062,-0.049,0.993,21.43
1765932009.027184963,-0.071,-0.061,0.993,21.51
1765932009.127162218,0.125,-0.153,1.421,21.51
1765932009.227853060,-0.069,-0.012,0.966,21.49
1765932009.329319000,-0.083,-0.062,1.007,21.49
1765932009.430124998,-0.083,-0.046,1.011,21.49
1765932009.532028913,-0.442,-0.155,0.253,21.59
1765932009.632139921,-0.083,-0.103,0.994,21.47
1765932009.733671904,-0.068,-0.027,1.006,21.47
1765932009.834141016,-0.082,-0.026,1.002,21.47
1765932009.934710026,-0.092,-0.001,1.269,21.47
1765932010.036287069,-0.115,-0.036,1.000,21.41
1765932010.136866093,-0.071,-0.036,1.011,21.41
1765932010.238348961,-0.081,-0.056,1.023,21.53
1765932010.340126038,0.103,-0.083,1.044,21.39
1765932010.441548109,-0.035,-0.014,1.041,21.39
1765932010.540689945,-0.079,-0.052,1.007,21.49
1765932010.642430067,-0.070,-0.056,1.005,21.41
1765932010.743514061,-0.147,-0.066,0.985,21.41
1765932010.843983173,-0.100,-0.072,0.989,21.39
1765932010.945658207,-0.070,-0.064,0.981,21.35
1765932011.046189070,-0.270,-0.196,0.261,21.55
1765932011.147631168,-0.113,-0.001,1.015,21.55
1765932011.247664928,-0.075,-0.062,0.993,21.47
1765932011.349829197,-0.072,-0.029,1.007,21.39
1765932011.450908899,-0.059,0.241,1.970,21.39
1765932011.551503181,-0.015,-0.056,0.994,21.43
1765932011.652998924,-0.065,-0.025,1.014,21.49
1765932011.754229069,-0.072,-0.029,1.007,21.49
1765932011.854897976,0.100,-0.081,0.721,21.53
1765932011.955189943,-0.091,-0.057,1.014,21.67
1765932012.072260141,-0.079,-0.033,1.015,21.71
1765932012.158331871,-0.077,-0.068,0.996,21.71
1765932012.259371996,-0.167,-0.153,1.017,21.59
1765932012.359519958,-0.062,-0.034,0.996,21.65
1765932012.460591078,-0.069,-0.060,0.989,21.65
1765932012.561130047,-0.074,-0.062,0.993,21.45
1765932012.662640810,-0.066,0.048,1.028,21.43
1765932012.764158964,-0.099,-0.063,0.978,21.43
1765932012.864196062,-0.084,-0.059,1.003,21.45
1765932012.965134144,0.117,0.140,0.953,21.39
1765932013.066992998,-0.015,-0.036,1.040,21.39
1765932013.167360067,-0.051,-0.062,1.003,21.43
1765932013.269454002,-0.071,-0.032,1.003,21.33
1765932013.369153976,-0.064,-0.153,0.960,21.33
1765932013.470939875,-0.099,-0.107,0.962,21.33
1765932013.571785927,-0.081,-0.027,1.011,21.31
1765932013.672713041,-0.072,-0.042,1.007,21.39
1765932013.773428917,-0.261,-0.163,0.961,21.39
1765932013.874370098,-0.108,-0.024,1.010,21.47
1765932013.975702047,-0.072,-0.041,1.006,21.57
1765932014.077522993,-0.069,-0.047,0.999,21.57
1765932014.177370787,0.041,-0.015,1.009,21.45
1765932014.278315067,-0.044,-0.022,1.021,21.45
1765932014.378880024,-0.072,-0.061,0.997,21.43
1765932014.481438875,-0.060,-0.050,0.998,21.43
1765932014.582179070,-0.129,-0.044,1.017,21.43
1765932014.686152935,-0.082,-0.065,1.009,21.35
1765932014.784127951,-0.076,-0.055,0.996,21.35
1765932014.888791084,-0.316,-0.297,1.389,21.69
1765932014.984346151,-0.079,-0.060,0.985,21.69
1765932015.085484982,-0.056,-0.055,0.997,21.69
1765932015.186769009,-0.072,-0.031,1.007,21.61
1765932015.288639069,-0.122,0.197,0.599,21.37
1765932015.389915943,-0.060,-0.059,1.024,21.45
1765932015.489648104,-0.090,-0.021,1.004,21.45
1765932015.591624022,-0.078,-0.042,0.997,21.43
1765932015.691880941,0.111,-0.081,1.195,21.55
1765932015.793010950,-0.071,-0.014,1.007,21.55
1765932015.894508123,-0.072,-0.045,1.007,21.53
1765932015.995483875,-0.060,-0.051,1.006,21.53
1765932016.096357107,-0.063,-0.097,0.921,21.53
1765932016.198059082,-0.056,-0.043,1.004,21.27
1765932016.299536943,-0.071,-0.063,1.001,21.41
1765932016.399600029,-0.040,-0.215,0.908,21.41
1765932016.500393867,-0.167,-0.012,1.051,21.47
1765932016.600890160,-0.094,-0.073,0.990,21.43
1765932016.702218056,-0.078,-0.051,1.008,21.47
1765932016.803483963,0.064,0.282,1.293,21.47
1765932016.904746056,-0.002,-0.037,0.995,21.49
1765932017.006617069,-0.064,-0.036,1.010,21.33
1765932017.105959892,-0.072,-0.038,1.003,21.33
1765932017.206964016,-0.007,-0.040,1.167,21.41
1765932017.308227062,-0.089,-0.080,0.966,21.33
1765932017.409322023,-0.073,-0.023,1.013,21.33
1765932017.511394978,-0.058,-0.043,0.995,21.23
1765932017.612090111,-0.182,-0.161,0.751,21.27
1765932017.712594032,-0.092,-0.024,1.028,21.29
1765932017.813947916,-0.085,-0.060,1.000,21.29
1765932017.914115191,-0.084,-0.054,1.004,21.47
1765932018.015480995,-0.091,-0.019,0.969,21.57
1765932018.115957022,-0.054,-0.048,0.987,21.57
1765932018.217180014,-0.068,-0.063,0.998,21.55
1765932018.318810225,0.224,0.012,1.293,21.51
1765932018.419628143,-0.038,0.034,1.033,21.51
1765932018.520943165,-0.083,-0.076,0.991,21.41
1765932018.621766806,-0.078,-0.039,1.004,21.31
1765932018.722736120,0.371,0.163,0.759,21.31
1765932018.823472023,-0.008,-0.084,0.997,21.37
1765932018.925007105,-0.068,-0.034,1.016,21.51
1765932019.025928974,-0.072,-0.040,1.001,21.31
1765932019.125658035,-0.501,-0.261,1.104,21.31
1765932019.227558851,-0.143,-0.086,0.983,21.29
1765932019.328232050,-0.080,-0.034,0.996,21.43
1765932019.429831982,-0.074,-0.048,1.007,21.43
1765932019.530925035,-0.055,-0.021,0.855,21.31
1765932019.631020069,-0.066,-0.016,1.027,21.41
1765932019.732106924,-0.074,-0.077,1.002,21.41
1765932019.833070993,-0.079,-0.057,0.995,21.37
1765932019.934952021,-0.011,-0.024,1.128,21.39
1765932020.034902096,-0.068,-0.050,1.015,21.35
1765932020.136970043,-0.071,-0.053,1.005,21.35
1765932020.237338066,0.079,-0.260,1.187,21.47
1765932020.338012934,-0.100,-0.059,0.958,21.33
1765932020.439668894,-0.084,-0.069,0.988,21.33
1765932020.540730000,-0.075,-0.041,1.004,21.37
1765932020.641300917,-0.583,-0.157,0.503,21.39
1765932020.742640972,-0.079,-0.078,0.981,21.39
1765932020.843215942,-0.066,-0.018,1.014,21.29
1765932020.944483995,-0.080,-0.043,1.008,21.35
1765932021.045433044,0.100,0.112,1.120,21.27
1765932021.145771980,-0.100,-0.040,1.004,21.27
1765932021.247813225,-0.073,-0.039,1.006,21.39
1765932021.348567963,-0.072,-0.044,0.991,21.43
1765932021.449531794,-0.102,-0.185,1.116,21.43
1765932021.549858093,-0.037,-0.018,1.014,21.41
1765932021.651401043,-0.074,-0.068,0.991,21.41
1765932021.752331972,-0.070,-0.060,0.998,21.41
1765932021.852936029,-0.159,-0.039,0.944,21.37
1765932021.954405069,-0.088,-0.066,0.997,21.25
1765932022.055486917,-0.078,-0.050,1.009,21.35
1765932022.155912876,-0.332,-0.045,0.417,21.35
1765932022.257615089,-0.070,0.000,1.056,21.47
1765932022.358537912,-0.072,-0.068,1.002,21.33
1765932022.459433079,-0.075,-0.046,1.002,21.33
1765932022.560776949,0.294,0.179,1.884,21.43
1765932022.661952972,-0.010,-0.057,0.985,21.31
1765932022.762353897,-0.063,-0.017,1.017,21.31
1765932022.863394022,-0.071,-0.031,1.006,21.39
1765932022.966182947,-0.131,-0.203,0.666,21.35
