timestamp,ax_g,ay_g,az_g,temp_C
1765931356.440943003,-0.075,-0.045,0.999,21.13
1765931356.542281866,-0.091,-0.121,0.999,20.97
1765931356.643338919,-0.072,-0.055,1.015,20.97
1765931356.744172096,-0.071,-0.061,1.013,20.89
1765931356.845016003,-0.068,-0.038,1.005,20.89
1765931356.945880175,-0.051,0.000,1.003,20.89
1765931357.047327042,-0.070,-0.044,0.995,20.93
1765931357.148367882,-0.071,-0.036,1.004,20.87
1765931357.249519110,-0.073,-0.045,1.030,20.87
1765931357.350635052,-0.113,-0.054,1.000,20.83
1765931357.452269077,-0.080,-0.059,1.007,20.87
1765931357.551968098,-0.073,-0.043,0.999,20.87
1765931357.653984070,-0.104,-0.047,0.923,20.81
1765931357.754032135,-0.070,-0.053,0.998,20.89
1765931357.856509924,-0.068,-0.036,1.001,21.01
1765931357.956331015,-0.076,-0.056,1.009,21.01
1765931358.057646990,-0.057,-0.076,1.024,21.07
1765931358.159814835,-0.074,-0.055,1.001,21.01
1765931358.260730982,-0.073,-0.050,0.993,21.01
1765931358.361797810,-0.078,-0.041,0.998,20.91
1765931358.463375092,-0.076,-0.057,1.014,20.89
1765931358.564754009,-0.069,-0.038,1.012,20.89
1765931358.665336132,-0.072,-0.050,1.007,20.99
1765931358.765599012,-0.069,-0.028,1.009,20.87
1765931358.866909027,-0.076,-0.059,0.996,20.91
1765931358.968173027,-0.071,-0.049,1.001,20.91
1765931359.068921089,-0.081,-0.046,1.001,20.95
1765931359.169615984,-0.065,-0.028,1.018,20.95
1765931359.271914959,-0.076,-0.040,1.016,20.95
1765931359.372974157,-0.075,-0.046,1.003,20.87
1765931359.473453045,-0.065,-0.049,0.999,20.87
1765931359.574337959,-0.045,-0.047,1.007,20.87
1765931359.675985813,-0.068,-0.050,0.997,20.99
1765931359.776931047,-0.080,-0.050,1.015,21.09
1765931359.877866030,-0.076,-0.045,1.005,20.85
1765931359.978323936,-0.078,-0.041,1.011,20.85
1765931360.080258131,-0.077,-0.043,0.998,20.85
1765931360.180803061,-0.065,-0.051,0.993,20.91
1765931360.281755924,-0.076,-0.059,1.002,20.91
1765931360.383450985,-0.088,-0.049,0.996,20.79
1765931360.483703136,-0.081,-0.051,1.011,20.79
1765931360.584547997,-0.077,-0.043,1.006,20.79
1765931360.686732054,-0.080,-0.040,1.011,20.91
1765931360.788130045,-0.087,-0.037,0.999,20.85
1765931360.888808012,-0.067,-0.050,0.999,20.85
1765931360.989122152,-0.066,-0.056,0.999,20.91
1765931361.090767145,-0.078,-0.082,0.950,20.95
1765931361.191936016,-0.073,-0.052,0.994,21.03
1765931361.293087006,-0.079,-0.042,1.011,21.03
1765931361.394058943,-0.071,-0.040,1.009,21.09
1765931361.494878054,-0.080,-0.065,1.005,20.91
1765931361.596495867,-0.067,-0.061,0.999,20.91
1765931361.697001934,-0.070,-0.052,0.993,20.91
1765931361.798357010,-0.075,-0.059,1.015,20.97
1765931361.899078846,-0.071,-0.046,0.997,20.97
1765931362.000020981,-0.076,-0.046,1.001,20.81
1765931362.101539135,-0.074,-0.043,1.004,20.89
1765931362.202188015,-0.080,-0.038,0.992,20.75
1765931362.303210974,-0.025,-0.016,1.016,20.75
1765931362.404587984,-0.072,-0.055,1.005,20.77
1765931362.506206036,-0.072,-0.055,1.004,20.81
1765931362.606893063,-0.069,-0.041,1.011,20.81
1765931362.707051992,-0.121,-0.065,0.959,20.97
1765931362.808866978,-0.067,-0.042,1.002,20.91
1765931362.910273075,-0.077,-0.041,1.004,20.91
1765931363.011325836,-0.038,-0.039,1.032,20.97
1765931363.111788034,-0.073,-0.065,1.021,20.85
1765931363.213963985,-0.080,-0.048,0.999,20.71
1765931363.315037012,-0.074,-0.049,1.002,20.71
1765931363.416162968,-0.147,-0.090,0.986,20.79
1765931363.516590118,-0.072,-0.048,0.999,20.87
1765931363.621541977,-0.073,-0.042,1.010,20.87
1765931363.718415976,-0.080,-0.047,1.003,20.91
1765931363.819828987,-0.078,-0.038,0.981,20.87
1765931363.920552015,-0.070,-0.053,0.999,20.87
1765931364.021955013,-0.070,-0.051,0.996,20.93
1765931364.122653008,-0.072,-0.042,1.004,20.85
1765931364.223242044,-0.085,-0.012,1.013,20.85
1765931364.325210810,-0.072,-0.046,1.007,20.85
1765931364.425767899,-0.075,-0.052,1.006,20.63
1765931364.527728796,-0.083,-0.057,1.002,20.81
1765931364.627609015,-0.079,-0.057,1.029,20.81
1765931364.729307890,-0.073,-0.052,0.996,20.93
1765931364.829857111,-0.082,-0.046,0.999,21.09
1765931364.931791782,-0.064,-0.049,1.014,21.09
1765931365.031805038,-0.094,-0.051,1.001,21.11
1765931365.133422136,-0.078,-0.045,1.002,21.07
1765931365.235129118,-0.064,-0.052,1.000,21.07
1765931365.336090803,-0.073,-0.080,0.999,21.13
1765931365.436630011,-0.071,-0.051,1.003,20.95
1765931365.538398027,-0.070,-0.042,1.004,20.89
1765931365.638837099,-0.082,-0.042,1.004,20.89
1765931365.739387989,-0.094,-0.021,1.007,20.87
1765931365.841585875,-0.067,-0.028,1.001,20.81
1765931365.942216873,-0.072,-0.061,0.997,20.81
1765931366.042338133,-0.077,-0.056,1.004,20.97
1765931366.144062042,-0.045,-0.057,0.988,20.91
1765931366.245926857,-0.071,-0.045,1.005,20.91
1765931366.346841097,-0.079,-0.048,1.002,20.83
1765931366.447440863,-0.093,-0.066,0.964,20.87
1765931366.548862934,-0.082,-0.041,1.018,20.97
1765931366.649106979,-0.070,-0.060,1.002,20.97
1765931366.750220060,-0.071,-0.055,1.008,20.95
1765931366.852205038,-0.066,-0.072,1.016,20.85
1765931366.952950954,-0.061,-0.018,1.004,20.85
1765931367.052586079,-0.079,-0.033,1.001,20.79
1765931367.154935122,-0.070,-0.042,0.999,20.93
1765931367.255749226,-0.049,-0.073,1.007,20.93
1765931367.356464863,-0.072,-0.066,1.003,20.89
1765931367.458657026,-0.073,-0.062,1.004,20.83
1765931367.558725834,-0.073,-0.053,1.005,20.79
1765931367.659852028,-0.139,-0.087,0.990,20.79
1765931367.760108948,-0.079,-0.033,1.001,20.81
1765931367.861383915,-0.072,-0.045,1.005,20.83
1765931367.963492155,-0.074,-0.039,1.000,20.83
1765931368.064490080,-0.055,-0.035,1.005,20.71
1765931368.165851831,-0.064,-0.060,1.004,20.61
1765931368.266869068,-0.073,-0.056,0.999,20.61
1765931368.367596149,-0.104,-0.057,0.979,20.73
1765931368.467941999,-0.089,-0.052,1.014,20.85
1765931368.569645166,-0.078,-0.046,1.005,20.85
1765931368.670808077,-0.072,-0.045,1.016,20.95
1765931368.771529913,-0.045,-0.020,1.054,21.03
1765931368.872271776,-0.083,-0.044,0.997,21.01
1765931368.973191023,-0.076,-0.054,1.007,21.01
1765931369.074594975,-0.067,-0.051,1.002,20.99
1765931369.176167011,-0.070,-0.018,1.027,20.95
1765931369.277039051,-0.070,-0.045,1.008,20.95
1765931369.377721071,-0.072,-0.039,1.014,20.85
1765931369.478576183,-0.072,-0.050,1.004,21.09
1765931369.580399036,-0.061,0.062,0.950,21.09
1765931369.681202888,-0.074,-0.052,1.003,20.97
1765931369.781967878,-0.080,-0.053,0.998,20.91
1765931369.883257151,-0.081,-0.053,1.005,20.97
1765931369.983792782,-0.048,-0.020,1.012,20.97
1765931370.085175037,-0.083,-0.037,1.006,20.93
1765931370.186342955,-0.074,-0.041,1.003,20.85
1765931370.286942959,-0.054,-0.071,0.991,20.85
1765931370.387994051,-0.060,-0.058,0.995,20.73
1765931370.489102125,-0.065,-0.054,0.993,20.79
1765931370.589834929,-0.075,-0.036,1.006,20.79
1765931370.691315889,-0.073,-0.048,1.011,20.99
1765931370.793128014,-0.093,-0.034,1.002,21.03
1765931370.893730164,-0.079,-0.042,0.998,21.11
1765931370.994106054,-0.058,-0.055,1.003,21.11
1765931371.094887018,-0.093,-0.063,0.995,20.97
1765931371.195390940,-0.070,-0.051,1.007,21.07
1765931371.296725988,-0.082,-0.046,1.003,21.07
1765931371.397806168,-0.072,-0.045,1.006,20.99
1765931371.499439001,-0.173,-0.142,0.917,21.09
1765931371.601049185,-0.075,-0.045,1.004,21.09
1765931371.701416969,-0.074,-0.063,0.999,21.01
1765931371.802791834,-0.059,-0.045,1.000,20.93
1765931371.903916121,-0.043,-0.017,1.033,20.95
1765931372.004524946,-0.070,-0.037,1.005,20.95
1765931372.105685949,-0.081,-0.040,1.003,20.85
1765931372.207482100,-0.076,-0.055,1.022,20.95
1765931372.307876110,-0.062,-0.050,1.007,20.95
1765931372.408639908,-0.061,-0.051,1.005,20.89
1765931372.509630919,-0.075,-0.055,1.001,20.79
1765931372.610480070,-0.066,-0.035,1.004,20.79
1765931372.711853027,-0.081,-0.040,1.031,20.97
1765931372.813403845,-0.078,-0.032,1.008,21.01
1765931372.914319754,-0.071,-0.047,1.007,21.01
1765931373.015163898,-0.064,-0.033,1.016,20.99
1765931373.115392923,-0.071,-0.053,1.008,21.01
1765931373.217284203,-0.079,-0.059,1.002,21.13
1765931373.317764044,-0.074,-0.061,1.003,21.13
1765931373.419121981,-0.117,0.138,0.931,21.05
1765931373.520912886,-0.090,-0.029,1.003,20.93
1765931373.621778011,-0.074,-0.043,0.997,20.93
1765931373.722141981,-0.077,-0.041,1.015,20.91
1765931373.823451996,-0.032,-0.004,1.009,20.93
1765931373.924250126,-0.066,-0.061,1.000,20.93
1765931374.025880098,-0.077,-0.053,1.002,21.03
1765931374.126691103,-0.076,-0.057,1.017,20.93
1765931374.227376938,-0.094,-0.059,1.000,21.05
1765931374.328602791,-0.066,-0.036,1.000,21.05
1765931374.429911137,-0.076,-0.037,1.000,20.91
1765931374.530577898,-0.062,-0.056,1.004,20.93
1765931374.631909847,-0.085,-0.047,0.985,20.93
1765931374.733515978,-0.081,-0.052,1.010,20.89
1765931374.833936930,-0.067,-0.040,1.002,20.93
1765931374.934852123,-0.016,-0.045,0.993,20.93
1765931375.036645889,-0.084,-0.033,1.010,21.05
1765931375.136410952,-0.076,-0.046,1.002,21.03
1765931375.238058090,-0.072,-0.061,1.000,21.07
1765931375.338735104,-0.090,0.154,1.025,21.07
1765931375.439589977,-0.069,-0.038,1.016,21.11
1765931375.541263103,-0.068,-0.052,0.996,21.07
1765931375.642518044,-0.091,-0.043,0.997,21.07
1765931375.743269920,-0.000,-0.024,1.022,20.99
1765931375.844362020,-0.075,-0.049,0.994,21.15
1765931375.945250988,-0.073,-0.050,1.004,21.15
1765931376.046618938,-0.071,-0.062,1.002,20.89
1765931376.146309853,-0.090,-0.044,1.016,20.99
1765931376.248805046,-0.066,-0.047,1.007,20.87
1765931376.349839211,-0.080,-0.037,1.003,20.87
1765931376.450103045,-0.090,-0.033,1.077,20.75
1765931376.551834106,-0.076,-0.061,0.994,20.79
1765931376.651720047,-0.074,-0.042,1.002,20.79
1765931376.753576994,-0.063,-0.057,0.997,20.77
1765931376.854500055,-0.101,-0.005,1.076,20.85
1765931376.956135988,-0.081,-0.050,1.006,20.85
1765931377.055814981,-0.086,-0.043,1.000,20.79
1765931377.157401085,-0.072,-0.040,0.998,20.87
1765931377.258594990,-0.029,-0.138,1.088,20.81
1765931377.360058784,-0.066,-0.047,1.003,20.81
1765931377.461152077,-0.076,-0.066,1.001,20.95
1765931377.560883999,-0.094,-0.052,1.001,20.99
1765931377.661670923,-0.115,0.059,1.053,20.99
1765931377.763225079,-0.081,-0.040,0.994,20.89
1765931377.864449978,-0.082,-0.046,1.007,21.01
1765931377.965224981,-0.074,-0.057,0.965,21.01
1765931378.067119122,-0.019,-0.065,0.991,21.05
1765931378.167392969,-0.059,-0.055,1.005,20.95
1765931378.268921137,-0.073,-0.052,1.007,20.89
1765931378.369704008,-0.108,-0.074,0.916,20.89
1765931378.471539021,-0.076,-0.047,0.989,20.87
1765931378.572317839,-0.078,-0.027,1.010,20.91
1765931378.672755957,-0.069,-0.051,1.001,20.91
1765931378.773598909,-0.160,-0.187,0.913,20.93
1765931378.874630928,-0.083,-0.057,1.011,21.09
1765931378.975976944,-0.066,-0.052,1.003,21.09
1765931379.076849937,-0.075,-0.040,1.000,20.91
1765931379.176949978,-0.144,-0.033,1.017,20.81
1765931379.279527903,-0.113,-0.044,0.995,20.81
1765931379.379919052,-0.070,-0.053,0.999,20.79
1765931379.481042862,-0.111,-0.060,0.969,20.85
1765931379.582863092,0.028,-0.019,1.065,20.89
1765931379.683866978,-0.065,-0.060,1.001,20.89
1765931379.784345150,-0.067,-0.049,1.004,20.93
1765931379.884927034,-0.039,-0.042,1.015,20.99
1765931379.986874104,-0.118,-0.072,1.009,20.99
1765931380.087597132,-0.070,-0.045,0.997,21.03
1765931380.188672066,-0.081,-0.043,0.998,20.87
1765931380.288745880,-0.066,-0.066,1.007,20.87
1765931380.390773058,-0.101,-0.069,0.984,20.75
1765931380.491914988,-0.072,-0.040,1.009,20.83
1765931380.592528820,-0.061,-0.048,1.004,20.95
1765931380.694081068,0.036,-0.164,0.958,20.95
1765931380.794270992,-0.069,-0.043,1.009,20.93
1765931380.894900084,-0.067,-0.050,0.997,20.89
1765931380.997107029,-0.072,-0.060,0.994,20.89
1765931381.098095179,-0.240,-0.111,0.952,20.87
1765931381.198232174,-0.075,-0.037,0.997,20.85
1765931381.299449205,-0.071,-0.055,0.993,20.85
1765931381.400054932,-0.066,-0.036,0.994,21.09
1765931381.501749992,-0.079,0.010,1.046,20.97
1765931381.602906227,-0.069,-0.067,0.985,20.97
1765931381.703844070,-0.075,-0.048,1.006,20.97
1765931381.805103064,-0.055,-0.023,1.003,20.85
1765931381.905208111,-0.061,-0.032,0.990,20.85
1765931382.006474018,-0.091,-0.031,1.015,20.85
1765931382.107579947,-0.079,-0.038,1.006,20.85
1765931382.208621979,-0.073,-0.154,0.873,21.03
1765931382.309285879,-0.059,-0.083,0.999,21.03
1765931382.410485029,-0.062,-0.050,1.005,21.05
1765931382.511758089,-0.066,-0.058,1.002,20.99
1765931382.611953974,0.012,-0.014,1.070,20.91
1765931382.713761091,-0.118,-0.019,1.001,20.91
1765931382.813997984,-0.075,-0.051,0.999,20.95
1765931382.916476965,-0.076,-0.040,1.006,20.93
1765931383.017561197,-0.028,-0.093,0.991,20.93
1765931383.118509054,-0.038,-0.056,1.012,20.81
1765931383.219225168,-0.078,-0.053,0.995,20.75
1765931383.319561958,-0.088,-0.034,0.975,20.75
1765931383.421045065,-0.111,-0.016,0.992,20.85
1765931383.521584988,-0.090,-0.049,1.007,20.89
1765931383.622319221,-0.066,-0.044,1.007,20.93
1765931383.724432945,-0.150,-0.126,0.907,20.93
1765931383.826007128,-0.032,-0.088,1.004,20.81
1765931383.926394224,-0.063,-0.043,1.003,20.97
1765931384.026272058,-0.078,-0.043,1.005,20.97
1765931384.127930880,-0.051,-0.029,1.029,20.97
1765931384.228915930,-0.112,-0.040,1.002,21.09
1765931384.330739021,-0.067,-0.044,1.016,21.09
1765931384.430987120,-0.073,-0.057,1.004,21.03
1765931384.531942844,-0.067,-0.055,0.984,21.13
1765931384.632730007,-0.064,-0.056,0.995,21.13
1765931384.733861923,-0.079,-0.040,1.002,21.11
1765931384.834992886,-0.088,-0.045,0.994,21.05
1765931384.936941147,-0.097,-0.039,1.009,20.99
1765931385.037426949,-0.080,-0.048,1.009,20.99
1765931385.137243986,-0.069,-0.052,1.004,20.87
1765931385.239494801,-0.044,0.029,1.067,20.91
1765931385.339791775,-0.050,-0.058,0.992,20.91
1765931385.441760063,-0.074,-0.042,1.003,20.89
1765931385.542083979,-0.087,-0.042,0.998,20.97
1765931385.643399954,-0.146,-0.054,1.001,20.97
1765931385.743963957,-0.069,-0.041,0.999,21.05
1765931385.845711946,-0.072,-0.053,1.002,21.01
1765931385.945566893,-0.067,-0.056,0.999,20.93
1765931386.048479080,-0.043,-0.058,0.987,20.93
1765931386.148246050,-0.071,-0.045,1.002,20.87
1765931386.248879194,-0.073,-0.042,1.008,20.89
1765931386.350150824,-0.075,-0.045,1.004,20.89
1765931386.450946093,-0.076,-0.040,1.029,20.83
1765931386.553167820,-0.073,-0.051,1.005,20.77
1765931386.653982878,-0.065,-0.054,1.000,20.77
1765931386.754511833,-0.064,-0.065,0.993,20.85
1765931386.855607986,-0.074,-0.045,1.006,20.97
1765931386.956486940,-0.078,-0.041,0.997,21.01
1765931387.058300972,-0.080,-0.039,1.008,21.01
1765931387.158977032,-0.066,-0.043,1.004,20.97
1765931387.259207010,-0.068,-0.049,1.002,20.89
1765931387.360858917,-0.076,-0.061,1.005,20.89
1765931387.461170912,-0.070,-0.054,1.001,20.91
1765931387.562593937,-0.078,-0.053,1.003,20.97
1765931387.663306952,-0.073,-0.039,1.000,20.97
1765931387.764544964,-0.076,-0.045,1.003,21.03
1765931387.865425825,-0.071,-0.042,1.007,21.03
1765931387.967482805,-0.075,-0.046,1.001,20.99
1765931388.069489002,-0.068,-0.060,1.001,20.99
1765931388.168718100,-0.065,-0.055,1.005,20.91
1765931388.269901991,-0.083,-0.047,0.994,20.89
1765931388.371434927,-0.081,-0.042,1.003,20.89
1765931388.472134829,-0.077,-0.044,1.001,20.83
1765931388.572889090,-0.078,-0.042,1.005,20.89
1765931388.674216032,-0.073,-0.051,0.987,20.89
1765931388.774636030,-0.071,-0.056,0.997,20.97
1765931388.875449181,-0.071,-0.058,1.006,21.05
1765931388.977011919,-0.067,-0.047,1.001,21.05
1765931389.077571154,-0.076,-0.044,1.005,21.05
1765931389.179189920,-0.074,-0.038,1.004,21.07
1765931389.278805017,-0.077,-0.043,1.004,21.07
1765931389.381462097,-0.068,-0.045,1.002,21.07
1765931389.482229948,-0.069,-0.057,1.007,21.09
1765931389.583004951,-0.067,-0.056,1.003,21.03
1765931389.683747053,-0.068,-0.052,0.998,21.03
1765931389.785308838,-0.073,-0.039,1.001,21.13
1765931389.885802984,-0.082,-0.045,1.006,20.99
1765931389.986737013,-0.076,-0.039,1.009,20.99
1765931390.087798119,-0.072,-0.053,0.996,20.99
1765931390.189359188,-0.066,-0.053,0.999,20.93
1765931390.290503025,-0.081,-0.054,1.003,21.07
1765931390.391103029,-0.068,-0.050,1.009,21.07
1765931390.492763996,-0.078,-0.039,0.999,20.95
1765931390.592302084,-0.078,-0.048,1.012,20.87
1765931390.694334984,-0.074,-0.044,1.009,20.87
1765931390.794768810,-0.081,-0.049,0.995,20.89
1765931390.896897078,-0.065,-0.056,1.004,21.01
1765931390.997438908,-0.069,-0.059,0.994,20.99
1765931391.098234177,-0.080,-0.042,1.000,20.99
1765931391.198865891,-0.078,-0.047,1.009,20.93
1765931391.300240993,-0.078,-0.043,1.015,20.85
1765931391.400747061,-0.072,-0.043,1.012,20.85
1765931391.502978086,-0.072,-0.045,0.998,20.93
1765931391.603790998,-0.071,-0.056,0.999,20.83
1765931391.703903913,-0.073,-0.052,1.000,20.83
1765931391.805138826,-0.074,-0.048,1.002,21.01
1765931391.905833006,-0.072,-0.043,1.004,21.05
1765931392.007154942,-0.079,-0.044,1.004,21.05
1765931392.108951092,-0.079,-0.043,1.010,21.01
1765931392.208673954,-0.073,-0.050,1.004,20.93
1765931392.310317993,-0.067,-0.050,1.001,20.93
1765931392.411406040,-0.069,-0.058,1.003,20.93
1765931392.511898994,-0.065,-0.038,1.005,20.91
1765931392.613413811,-0.079,-0.043,1.001,20.93
1765931392.714518070,-0.076,-0.043,1.002,20.93
1765931392.814895153,-0.071,-0.045,1.010,21.01
1765931392.916185141,-0.082,-0.031,1.009,20.99
1765931393.018777132,-0.063,-0.054,1.008,20.99
1765931393.118479967,-0.074,-0.062,0.996,21.09
1765931393.219726086,-0.082,-0.052,0.998,21.05
1765931393.320725918,-0.072,-0.036,0.996,21.05
1765931393.420576096,-0.085,-0.036,1.007,21.05
1765931393.522970200,-0.081,-0.041,1.002,21.11
1765931393.623930216,-0.074,-0.059,1.000,21.03
1765931393.724295855,-0.074,-0.060,0.999,21.03
1765931393.825585842,-0.057,-0.039,1.015,21.11
1765931393.926810026,-0.065,-0.052,1.006,20.93
1765931394.027611971,-0.082,-0.038,0.996,20.93
1765931394.129117966,-0.083,-0.048,1.010,21.01
1765931394.229939938,-0.077,-0.038,1.010,21.05
1765931394.329865932,-0.074,-0.056,0.988,21.01
1765931394.431536913,-0.069,-0.054,1.008,21.01
1765931394.532577991,-0.066,-0.059,1.009,21.05
1765931394.633456945,-0.072,-0.037,1.000,21.11
1765931394.735239029,-0.090,-0.049,0.995,21.11
1765931394.835613966,-0.083,-0.041,0.990,21.01
1765931394.936602116,-0.079,-0.056,1.004,21.13
1765931395.037586927,-0.065,-0.050,1.001,21.13
1765931395.138777018,-0.071,-0.053,0.999,21.11
1765931395.239375114,-0.061,-0.053,1.007,21.03
1765931395.340602160,-0.074,-0.046,1.005,20.97
1765931395.441992998,-0.071,-0.043,1.001,20.97
1765931395.543373108,-0.086,-0.045,0.993,20.99
1765931395.643903971,-0.075,-0.046,1.002,21.09
1765931395.744776964,-0.070,-0.048,1.010,21.09
1765931395.846138000,-0.066,-0.053,0.992,20.97
1765931395.946523905,-0.068,-0.054,1.010,20.93
