timestamp,ax_g,ay_g,az_g,temp_C
1765930149.684608936,-0.072,0.002,1.007,20.91
1765930149.685274839,-0.076,-0.043,0.999,20.91
1765930149.685697079,-0.074,-0.033,1.007,20.77
1765930149.686108828,-0.064,-0.037,0.961,20.93
1765930149.686462879,-0.063,0.004,1.019,20.93
1765930149.698588848,-0.067,-0.050,1.009,20.89
1765930149.799741983,-0.062,-0.049,1.002,20.93
1765930149.899986029,0.056,-0.110,1.015,20.99
1765930150.001596928,-0.065,-0.066,1.003,20.99
1765930150.102932930,-0.072,-0.039,1.014,20.93
1765930150.204505205,-0.077,-0.040,1.010,20.89
1765930150.304763794,-0.117,-0.022,0.962,20.89
1765930150.405211926,-0.061,-0.036,1.008,20.79
1765930150.506270885,-0.069,-0.052,1.003,20.87
1765930150.608090162,0.083,0.031,1.100,20.87
1765930150.709536076,0.011,0.009,1.077,20.95
1765930150.809786081,-0.056,-0.041,1.009,20.99
1765930150.910527945,-0.075,-0.040,1.007,20.97
1765930151.011685133,-0.086,-0.036,0.976,20.97
1765930151.112261057,-0.080,-0.015,1.005,21.09
1765930151.214394093,-0.067,-0.050,0.997,21.05
1765930151.314523935,-0.059,-0.037,1.002,21.05
1765930151.415269852,-0.160,-0.208,0.880,20.95
1765930151.516402960,-0.083,-0.043,0.993,20.87
1765930151.616857052,-0.073,-0.038,1.006,20.87
1765930151.718524933,-0.078,-0.049,1.010,20.99
1765930151.819880009,-0.071,0.109,1.065,20.97
1765930151.920526028,-0.079,-0.047,0.986,21.01
1765930152.022444963,-0.062,-0.039,1.012,21.01
1765930152.122681141,-0.073,-0.048,0.995,20.91
1765930152.223931789,-0.013,-0.042,1.055,20.69
1765930152.324976206,-0.085,-0.038,1.008,20.69
1765930152.426202059,-0.076,-0.042,1.006,20.77
1765930152.526240110,-0.111,-0.072,0.986,20.83
1765930152.627539873,-0.069,-0.129,0.947,20.83
1765930152.728519917,-0.055,-0.050,1.010,20.79
1765930152.830473900,-0.065,-0.059,0.999,20.87
1765930152.930349112,-0.038,0.035,0.980,20.79
1765930153.033393860,-0.116,-0.007,0.977,20.79
1765930153.133701801,-0.072,-0.041,1.002,20.93
