timestamp,ax_g,ay_g,az_g,temp_C
1765931679.453610897,-0.075,-0.050,1.002,20.85
1765931679.454087019,-0.071,-0.044,1.002,21.11
1765931679.454412937,-0.076,-0.049,1.003,21.11
1765931679.455235004,-0.070,-0.047,1.002,21.07
1765931679.455670118,-0.076,-0.049,1.003,21.27
1765931679.458682060,-0.073,-0.047,1.000,21.27
1765931679.569741011,-0.071,-0.047,1.006,21.23
1765931679.660941124,-0.075,-0.049,0.999,21.07
1765931679.761461020,-0.073,-0.046,1.005,21.07
1765931679.861939907,-0.073,-0.050,1.002,21.09
1765931679.964433908,-0.074,-0.045,1.004,21.11
1765931680.064537048,-0.069,-0.049,1.006,21.11
1765931680.165525913,-0.074,-0.043,1.000,21.17
1765931680.266619921,-0.071,-0.051,1.005,21.01
1765931680.367138147,-0.074,-0.047,1.002,21.15
1765931680.467960119,-0.074,-0.050,1.003,21.15
1765931680.569561005,-0.073,-0.047,1.005,21.15
1765931680.670009136,-0.075,-0.051,1.002,20.95
1765931680.770672798,-0.070,-0.044,1.003,20.95
1765931680.872861862,-0.074,-0.049,1.003,21.13
1765931680.972773075,-0.070,-0.046,1.003,21.21
1765931681.073773146,-0.074,-0.050,1.003,21.21
1765931681.174824953,-0.075,-0.047,1.002,21.09
1765931681.275824785,-0.072,-0.047,1.003,21.17
1765931681.377615213,-0.074,-0.048,1.002,21.05
1765931681.478670120,-0.072,-0.045,1.006,21.05
1765931681.579640150,-0.072,-0.049,1.003,20.99
1765931681.681027174,-0.075,-0.046,1.004,21.01
1765931681.781054974,-0.070,-0.050,1.004,21.01
1765931681.882945061,-0.072,-0.044,1.002,21.07
1765931681.983608007,-0.073,-0.050,1.003,21.13
1765931682.083898783,-0.069,-0.044,1.002,21.13
1765931682.184741020,-0.076,-0.050,1.002,21.19
1765931682.285780907,-0.071,-0.045,1.004,21.07
1765931682.387410879,-0.077,-0.048,1.003,21.07
1765931682.488841057,-0.072,-0.047,1.004,20.91
1765931682.590125084,-0.075,-0.048,1.004,20.97
1765931682.691232920,-0.075,-0.048,1.004,20.97
1765931682.791143894,-0.073,-0.047,1.004,20.97
1765931682.892085075,-0.074,-0.049,1.002,21.07
1765931682.993973017,-0.073,-0.046,1.005,21.01
1765931683.094031096,-0.072,-0.050,1.003,21.01
1765931683.196820974,-0.074,-0.044,1.004,21.07
1765931683.296309948,-0.074,-0.052,1.002,21.01
1765931683.397624969,-0.073,-0.044,1.003,21.01
1765931683.499164820,-0.075,-0.049,1.004,20.99
1765931683.600106955,-0.071,-0.044,1.002,21.01
1765931683.700562954,-0.073,-0.048,1.006,21.13
1765931683.801620007,-0.075,-0.047,1.001,21.13
1765931683.902444124,-0.074,-0.047,1.002,21.07
1765931684.003625870,-0.074,-0.048,1.002,21.15
1765931684.104621172,-0.074,-0.045,1.004,21.15
1765931684.206434965,-0.071,-0.050,1.004,21.23
1765931684.307198048,-0.076,-0.044,0.999,21.39
1765931684.407561064,-0.071,-0.050,1.003,21.39
1765931684.508810997,-0.071,-0.046,1.003,21.31
1765931684.610289812,-0.077,-0.049,1.002,21.33
1765931684.711553097,-0.070,-0.045,1.003,21.33
1765931684.811923981,-0.076,-0.048,1.005,21.17
1765931684.912847757,-0.073,-0.049,1.003,21.15
1765931685.013550043,-0.074,-0.046,1.003,20.99
1765931685.114054918,-0.076,-0.046,1.000,20.99
1765931685.215270996,-0.072,-0.046,1.005,20.95
