timestamp,ax_g,ay_g,az_g,temp_C
1763505802.072567701,-0.058,1.002,0.090,36.39
1763505802.166679621,-0.012,0.998,0.042,36.35
1763505802.278688192,-0.061,0.974,0.015,36.27
1763505802.374646425,-0.020,1.016,0.027,36.27
1763505802.471019983,-0.000,1.020,0.101,36.47
1763505802.572781801,-0.046,1.004,0.058,36.41
1763505802.676495552,0.023,1.054,0.105,36.47
1763505802.779063225,-0.047,1.009,0.051,36.47
1763505802.877417803,-0.098,1.011,0.099,36.49
1763505802.973535299,-0.117,0.975,0.060,36.37
1763505803.075790644,-0.049,0.984,0.057,36.37
1763505803.177339315,-0.046,1.013,0.052,36.53
1763505803.276829958,-0.028,1.019,0.120,36.53
1763505803.387481928,-0.023,1.049,0.122,36.53
1763505803.480920315,-0.022,1.019,0.087,36.67
1763505803.581460953,-0.053,0.993,0.069,36.63
1763505803.687215805,-0.073,1.013,0.035,36.55
1763505803.785309076,-0.023,1.045,0.082,36.55
1763505803.888970613,-0.015,1.024,0.062,36.37
1763505803.986305714,-0.043,0.999,0.054,36.49
1763505804.088980913,-0.018,1.014,0.074,36.49
1763505804.197810650,-0.078,0.996,0.016,36.39
1763505804.294047594,-0.061,0.984,0.054,36.33
1763505804.386627436,-0.034,1.002,0.087,36.35
1763505804.489322186,-0.022,1.037,0.085,36.35
1763505804.590691090,-0.037,1.001,0.088,36.27
1763505804.689144135,0.004,1.018,0.015,36.37
1763505804.798170567,-0.016,1.040,0.129,36.37
1763505804.893849850,-0.088,0.974,0.069,36.31
1763505804.999864340,-0.021,1.051,0.129,36.45
1763505805.101455927,-0.143,0.932,0.020,36.49
1763505805.199580669,0.018,1.052,0.117,36.49
1763505805.302182198,-0.061,0.967,0.009,36.57
1763505805.397465229,-0.051,1.001,0.123,36.51
1763505805.505922079,-0.068,0.984,0.081,36.51
1763505805.597885847,-0.057,0.995,0.103,36.31
1763505805.703107595,-0.043,0.996,0.093,36.35
1763505805.804944754,-0.128,0.963,0.073,36.43
1763505805.906031609,-0.006,1.007,0.061,36.43
1763505806.002336979,-0.107,0.968,0.032,36.39
1763505806.105497360,-0.037,1.005,0.106,36.37
1763505806.215668917,-0.058,0.980,0.030,36.37
1763505806.312830210,-0.027,1.014,0.085,36.49
1763505806.409834385,-0.052,1.022,0.040,36.49
1763505806.513687134,-0.038,1.028,0.103,36.49
1763505806.610739708,-0.030,1.005,0.094,36.43
1763505806.718189240,0.001,1.027,0.100,36.35
1763505806.818968296,-0.031,0.989,-0.007,36.33
1763505806.912461758,-0.101,0.976,0.045,36.33
1763505807.015834570,-0.034,1.037,0.111,36.45
1763505807.118057489,-0.031,1.024,0.082,36.35
1763505807.220143318,-0.095,1.007,0.008,36.35
1763505807.332880497,-0.006,0.994,0.116,36.33
1763505807.422415972,-0.071,1.020,0.122,36.41
1763505807.517902374,-0.004,1.037,0.122,36.41
1763505807.628966093,-0.040,0.996,0.029,36.41
1763505807.730680943,0.026,1.015,0.115,36.47
1763505807.822018623,-0.031,0.979,0.050,36.49
1763505807.952879190,-0.068,0.997,0.112,36.49
1763505808.031678915,-0.073,0.983,0.064,36.33
1763505808.126628160,-0.095,1.000,0.072,36.35
1763505808.233620167,-0.055,1.015,0.075,36.55
1763505808.398806810,-0.088,0.958,0.046,36.55
1763505808.426697254,-0.054,0.994,0.024,36.55
1763505808.530152559,0.017,1.015,0.018,36.45
1763505808.637217045,-0.035,1.005,0.135,36.45
1763505808.729183912,-0.057,1.019,0.134,36.35
1763505808.838560820,-0.062,0.986,0.070,36.47
1763505808.931034088,-0.037,1.014,0.102,36.33
1763505809.032757998,-0.035,1.017,0.109,36.33
1763505809.135580778,-0.105,0.984,0.057,36.35
1763505809.238912582,-0.055,1.004,0.057,36.45
1763505809.336618900,-0.034,1.011,0.088,36.45
1763505809.440037966,-0.033,1.006,0.081,36.41
1763505809.541236162,-0.020,1.014,0.052,36.39
1763505809.641111135,-0.020,1.021,0.102,36.39
1763505809.747920036,0.032,1.002,0.040,36.37
1763505809.844151497,-0.041,1.009,0.043,36.45
1763505809.959384680,-0.095,0.951,0.033,36.45
1763505810.050083160,0.019,1.041,0.129,36.45
1763505810.145350933,-0.079,0.983,0.063,36.37
1763505810.244854927,-0.027,1.007,0.103,36.43
1763505810.347776175,-0.071,1.004,0.105,36.43
1763505810.452148914,-0.039,0.986,0.069,36.33
1763505810.548769951,-0.015,1.006,0.047,36.35
1763505810.650099277,-0.039,0.985,0.034,36.39
1763505810.764016151,-0.052,1.031,0.124,36.39
1763505810.851526499,-0.140,0.948,-0.005,36.37
1763505810.954073191,-0.040,1.017,0.048,36.37
1763505811.059618711,-0.042,1.001,0.078,36.37
1763505811.154537201,-0.058,1.040,0.116,36.43
1763505811.263220310,-0.054,0.998,0.052,36.49
1763505811.360344410,-0.036,1.021,0.063,36.41
1763505811.457513571,-0.009,1.026,0.059,36.41
1763505811.560116529,-0.078,1.003,0.067,36.39
1763505811.662842989,-0.053,1.019,0.080,36.45
1763505811.760435820,-0.087,1.019,0.103,36.45
1763505811.869276047,-0.001,1.024,0.069,36.55
1763505811.965186357,0.017,1.023,0.088,36.53
1763505812.063628435,-0.025,0.994,0.072,36.31
1763505812.166156292,-0.083,1.012,0.100,36.31
1763505812.273998022,-0.090,0.968,0.045,36.29
1763505812.366194487,-0.010,1.016,0.075,36.37
1763505812.470592260,-0.055,0.944,0.018,36.37
1763505812.580060482,-0.014,1.016,0.090,36.49
1763505812.669478416,-0.073,0.981,0.010,36.39
1763505812.771156311,-0.081,0.963,0.069,36.39
1763505812.876473665,0.002,1.026,0.094,36.33
1763505812.978967905,-0.044,0.992,0.054,36.43
1763505813.086387634,-0.038,1.024,0.071,36.35
1763505813.184969664,-0.087,0.964,-0.025,36.35
1763505813.276263237,-0.037,1.043,0.159,36.31
1763505813.379456758,-0.042,0.979,0.019,36.31
1763505813.480114937,-0.027,0.997,0.049,36.31
1763505813.592761993,-0.026,1.020,0.060,36.41
1763505813.687406540,-0.038,1.031,0.082,36.39
1763505813.782517433,0.007,1.018,0.044,36.37
1763505813.890556335,-0.094,0.995,0.064,36.37
1763505813.986846447,-0.136,0.997,0.130,36.31
1763505814.087498426,-0.096,1.011,0.069,36.25
1763505814.184103489,-0.056,1.019,0.106,36.25
1763505814.287994623,-0.040,1.009,0.089,36.49
1763505814.386023760,-0.069,0.966,0.085,36.47
1763505814.486128569,-0.070,1.038,0.112,36.35
1763505814.593006134,-0.001,1.026,0.055,36.35
1763505814.700122118,-0.027,0.986,0.051,36.41
1763505814.795929670,-0.067,1.014,0.123,36.47
1763505814.892248631,-0.088,1.021,0.097,36.47
1763505814.992235661,-0.058,0.998,0.045,36.43
1763505815.092468739,-0.020,1.009,0.081,36.53
1763505815.199397087,-0.042,0.986,0.069,36.45
1763505815.298179388,-0.056,0.975,0.057,36.45
1763505815.422701597,-0.045,1.024,0.101,36.35
1763505815.498913050,-0.070,0.962,0.017,36.43
1763505815.606972694,0.033,1.039,0.117,36.43
1763505815.715689659,-0.082,1.002,0.038,36.43
1763505815.799866199,-0.040,1.020,0.143,36.29
1763505815.906210423,-0.109,0.981,0.007,36.29
1763505816.008318424,-0.010,1.031,0.103,36.15
1763505816.104760170,-0.023,0.975,0.064,36.21
1763505816.205745935,-0.048,1.010,0.088,36.29
1763505816.311248541,-0.015,1.018,0.048,36.29
1763505816.409662485,-0.071,0.991,0.100,36.35
1763505816.508587599,0.004,1.009,0.098,36.43
1763505816.613437653,-0.070,0.967,0.057,36.43
1763505816.714170456,-0.033,1.009,0.081,36.45
1763505816.826806307,-0.010,1.000,0.034,36.61
1763505816.916374683,-0.019,0.995,0.090,36.53
1763505817.016998291,-0.057,0.999,0.090,36.53
1763505817.116086721,-0.026,1.029,0.104,36.49
1763505817.219070911,-0.061,1.004,0.044,36.41
1763505817.324380875,-0.036,0.982,0.085,36.41
1763505817.424066544,0.027,1.007,0.065,36.47
1763505817.522450686,-0.057,1.006,0.070,36.41
1763505817.619890928,-0.033,1.016,0.072,36.35
1763505817.728356123,-0.062,0.980,0.051,36.35
1763505817.828486681,-0.056,1.018,0.075,36.35
1763505817.924178839,-0.051,1.032,0.120,36.39
1763505818.028758526,-0.080,0.957,-0.002,36.39
1763505818.125536919,-0.027,1.041,0.109,36.41
1763505818.225327253,-0.038,0.985,0.040,36.33
1763505818.330658913,0.006,1.033,0.042,36.33
1763505818.428799391,-0.068,0.985,0.031,36.33
1763505818.529009342,0.009,1.017,0.075,36.33
1763505818.636222124,-0.069,1.016,0.113,36.45
1763505818.728304863,-0.005,0.982,0.021,36.45
1763505818.831468344,-0.060,1.017,0.096,36.51
1763505818.936319590,-0.107,0.987,0.067,36.57
1763505819.033765554,0.017,1.065,0.135,36.57
1763505819.140749931,0.003,0.994,0.031,36.61
1763505819.239211321,-0.038,1.004,0.071,36.53
1763505819.339352846,-0.029,1.023,0.092,36.45
1763505819.445216417,-0.037,1.034,0.092,36.45
1763505819.542230129,-0.020,1.005,0.063,36.49
1763505819.646929264,-0.046,1.005,0.085,36.53
1763505819.741489410,-0.059,0.992,0.041,36.53
1763505819.858906984,-0.054,0.998,0.041,36.41
1763505819.942746162,-0.001,1.019,0.066,36.43
1763505820.049654961,-0.065,1.000,0.011,36.35
1763505820.147496700,-0.066,0.992,0.045,36.35
1763505820.244388580,-0.050,1.009,-0.005,36.27
1763505820.358511686,-0.013,1.016,0.098,36.47
1763505820.448235035,-0.011,1.023,0.113,36.47
1763505820.547604561,-0.100,0.974,0.064,36.35
1763505820.653495312,-0.039,0.987,0.016,36.37
1763505820.748870850,0.011,1.027,0.067,36.49
1763505820.856589556,-0.010,1.003,0.027,36.49
1763505820.962565422,-0.043,1.006,0.077,36.47
1763505821.051305532,-0.012,1.019,0.069,36.51
1763505821.159924269,-0.049,1.012,0.110,36.51
1763505821.256713867,-0.033,0.987,-0.014,36.37
1763505821.357841969,-0.017,1.037,0.103,36.41
1763505821.455235958,-0.051,1.015,0.104,36.41
1763505821.567004681,-0.022,1.047,0.060,36.39
1763505821.667738914,-0.055,1.022,0.012,36.47
1763505821.760410070,-0.036,1.030,0.069,36.47
1763505821.867178917,-0.034,0.969,0.048,36.47
1763505821.967048645,-0.030,1.005,0.046,36.49
1763505822.061287403,-0.055,1.007,0.068,36.63
1763505822.173311949,-0.061,0.992,0.020,36.63
1763505822.275836468,0.012,1.028,0.069,36.69
1763505822.370915651,-0.008,1.003,0.004,36.57
1763505822.468492508,-0.070,1.020,0.084,36.61
1763505822.571385622,-0.004,1.008,0.023,36.61
1763505822.674173594,-0.043,1.032,0.054,36.53
1763505822.768723488,-0.034,1.029,0.122,36.45
1763505822.881425619,-0.007,1.014,0.100,36.45
1763505822.972009897,-0.057,0.999,0.041,36.51
1763505823.076395512,-0.061,0.967,0.032,36.55
1763505823.177364588,-0.037,1.028,0.105,36.51
1763505823.279278517,-0.093,1.003,0.053,36.51
1763505823.384693146,-0.041,1.006,0.081,36.41
1763505823.479791641,-0.030,1.017,0.066,36.49
1763505823.591563702,-0.013,1.017,0.035,36.49
1763505823.686745882,-0.015,1.036,0.111,36.47
1763505823.784534693,-0.053,1.008,0.031,36.49
1763505823.888396740,-0.071,1.000,0.088,36.47
1763505823.984019756,-0.067,0.989,-0.001,36.47
1763505824.092190742,0.061,1.040,0.096,36.45
1763505824.188771725,0.022,1.006,0.029,36.45
1763505824.285262108,-0.041,1.011,0.007,36.45
1763505824.390304565,-0.059,0.997,0.094,36.49
1763505824.487041712,-0.033,0.996,0.050,36.57
1763505824.592541933,-0.080,1.028,0.089,36.57
1763505824.698221684,-0.065,0.975,-0.026,36.51
1763505824.790716410,-0.033,1.012,0.112,36.43
1763505824.903824806,-0.003,1.005,0.036,36.39
1763505824.995747566,-0.032,1.036,0.158,36.39
1763505825.097405910,-0.052,0.993,0.070,36.37
1763505825.195741653,-0.030,1.019,0.064,36.43
1763505825.304921865,-0.078,0.991,0.050,36.43
1763505825.398349047,-0.035,1.036,0.073,36.65
1763505825.505004883,-0.036,1.004,0.055,36.51
1763505825.608282566,-0.032,1.030,0.071,36.61
1763505825.699102402,-0.061,0.983,0.083,36.61
1763505825.802294016,-0.063,0.992,0.063,36.57
1763505825.909353971,-0.069,0.979,0.044,36.43
1763505826.012521267,-0.038,1.001,0.033,36.43
1763505826.109951973,-0.039,1.011,0.012,36.47
1763505826.202379465,-0.011,1.016,0.035,36.37
1763505826.310103178,-0.050,1.024,0.078,36.35
1763505826.407139540,-0.077,0.954,0.060,36.35
1763505826.507532358,-0.072,0.986,0.045,36.35
1763505826.606741905,-0.012,1.029,-0.011,36.35
1763505826.707735777,0.012,1.016,0.051,36.35
1763505826.814833403,-0.048,0.970,0.028,36.43
1763505826.915873051,-0.009,1.025,0.080,36.45
1763505827.017979383,-0.003,1.027,0.019,36.41
1763505827.117021799,-0.006,1.015,0.092,36.41
1763505827.214328289,-0.051,0.970,0.009,36.47
1763505827.316545248,-0.007,1.019,0.050,36.43
1763505827.418620825,-0.101,0.992,0.046,36.43
1763505827.516065121,-0.018,1.047,0.140,36.47
1763505827.620426178,-0.011,1.001,0.089,36.55
1763505827.728199720,-0.068,0.988,0.060,36.55
1763505827.828839779,-0.050,0.981,0.106,36.41
1763505827.921332121,-0.089,0.981,0.025,36.47
1763505828.031592369,-0.045,1.009,0.054,36.45
1763505828.124372005,-0.043,0.999,0.082,36.45
1763505828.231522322,-0.086,1.012,0.067,36.49
1763505828.340141296,-0.032,1.017,0.023,36.51
1763505828.426176548,-0.028,1.022,0.102,36.51
1763505828.528221130,-0.046,1.001,0.087,36.57
1763505828.630664110,-0.076,1.014,0.029,36.59
1763505828.734616518,-0.008,0.998,0.100,36.59
1763505828.837306023,-0.049,1.019,0.070,36.59
1763505828.931717396,0.004,1.002,0.076,36.45
1763505829.031086445,-0.069,0.984,0.041,36.47
1763505829.141181707,-0.053,1.003,0.083,36.47
1763505829.236364841,-0.031,1.005,0.086,36.41
1763505829.335907221,-0.047,0.996,0.070,36.43
1763505829.436348915,0.005,1.032,0.074,36.53
1763505829.543008804,-0.053,0.992,0.038,36.53
1763505829.641183853,0.004,1.060,0.083,36.51
1763505829.753703594,-0.046,1.003,0.062,36.57
1763505829.842916250,-0.040,1.008,0.112,36.57
1763505829.941482782,-0.053,0.977,0.004,36.59
1763505830.048326492,-0.061,0.999,0.077,36.39
1763505830.145309925,-0.065,0.992,0.045,36.41
1763505830.250032425,-0.053,1.012,0.125,36.41
1763505830.347607613,-0.035,1.001,0.100,36.45
1763505830.448340654,-0.044,1.000,0.050,36.55
1763505830.545880556,-0.056,1.016,0.085,36.55
1763505830.649209499,-0.008,0.978,0.052,36.55
1763505830.751888990,-0.014,1.012,0.065,36.45
1763505830.848536253,-0.083,1.015,0.079,36.45
1763505830.957996368,-0.092,1.024,0.085,36.33
1763505831.052524567,-0.061,1.031,0.145,36.49
1763505831.159631729,-0.053,0.997,0.104,36.61
1763505831.263895035,-0.081,0.994,0.078,36.61
1763505831.358827591,-0.032,1.024,0.025,36.57
1763505831.455640554,-0.006,0.991,-0.026,36.51
1763505831.558415651,-0.006,0.995,0.059,36.51
1763505831.657603979,-0.029,1.008,0.078,36.55
1763505831.763677597,-0.100,0.972,0.095,36.63
1763505831.860527039,-0.041,1.008,0.039,36.69
1763505831.965370655,-0.005,1.041,0.026,36.69
1763505832.060894966,-0.042,0.989,0.005,36.53
1763505832.166268826,-0.045,0.995,0.097,36.57
1763505832.263500690,-0.069,1.026,0.078,36.57
1763505832.371232510,-0.002,1.034,0.054,36.67
1763505832.474991083,-0.112,0.992,0.061,36.45
1763505832.573179245,-0.031,1.004,0.103,36.61
1763505832.672453165,-0.045,0.991,0.040,36.61
1763505832.770022392,-0.067,1.001,0.057,36.43
1763505832.874281883,-0.053,1.023,0.114,36.47
1763505832.969326735,-0.069,0.999,0.056,36.47
1763505833.074849606,-0.021,1.037,0.073,36.51
1763505833.178981781,-0.010,0.990,0.060,36.33
1763505833.275901556,-0.079,0.997,0.080,36.29
1763505833.385753155,-0.032,0.980,0.110,36.29
1763505833.480372667,-0.063,0.981,0.102,36.59
1763505833.586141586,-0.109,1.002,0.039,36.55
1763505833.679950476,-0.052,1.014,0.068,36.55
1763505833.781393290,-0.054,1.007,0.056,36.61
1763505833.890478611,-0.080,0.988,0.067,36.51
1763505833.981799603,-0.009,1.000,0.061,36.51
1763505834.090709448,-0.049,0.975,0.030,36.47
1763505834.183104992,-0.034,1.037,0.105,36.41
1763505834.284451723,-0.085,0.997,0.045,36.35
1763505834.389584541,-0.014,1.039,0.078,36.35
1763505834.490562916,0.008,1.032,0.073,36.49
1763505834.587435007,-0.081,0.984,0.018,36.61
1763505834.692745209,-0.054,0.991,0.052,36.61
1763505834.794789553,-0.063,0.983,0.020,36.65
1763505834.892180920,-0.005,1.004,0.025,36.45
1763505835.001182795,-0.052,0.980,0.078,36.35
1763505835.090953827,-0.068,1.004,0.105,36.35
1763505835.194564819,-0.065,1.010,0.096,36.43
1763505835.298128605,-0.031,0.992,0.053,36.47
1763505835.408082008,-0.048,1.016,0.085,36.47
1763505835.502399683,-0.041,1.033,0.044,36.53
1763505835.594583273,-0.031,1.008,0.073,36.47
1763505835.704442739,-0.007,1.018,0.060,36.43
1763505835.806441307,-0.064,1.009,0.081,36.43
1763505835.909732819,-0.043,0.993,0.006,36.43
1763505836.003418207,-0.001,1.029,0.102,36.47
1763505836.103036404,-0.047,1.011,0.094,36.47
1763505836.202998161,-0.069,1.004,0.096,36.51
1763505836.305130959,-0.050,1.001,0.056,36.55
1763505836.411484241,0.018,1.007,0.098,36.53
1763505836.508490562,-0.098,0.995,0.058,36.53
1763505836.614323139,-0.003,1.017,0.033,36.53
1763505836.711536169,-0.015,1.015,0.055,36.47
1763505836.814572811,-0.014,1.031,0.040,36.47
1763505836.908570290,0.015,1.037,0.081,36.53
1763505837.012675047,-0.044,0.991,0.105,36.53
1763505837.115581751,-0.066,0.981,0.055,36.53
1763505837.217477798,-0.030,1.007,0.065,36.37
1763505837.316978693,-0.007,0.997,0.071,36.29
1763505837.418120623,-0.040,1.021,0.118,36.33
1763505837.517309904,-0.064,1.043,0.092,36.33
1763505837.617510319,-0.091,0.970,0.079,36.31
1763505837.720336914,-0.113,1.005,0.109,36.45
1763505837.826358080,-0.145,0.969,0.027,36.45
1763505837.919560194,-0.054,1.023,0.063,36.39
1763505838.019889832,-0.061,0.979,0.070,36.55
1763505838.127780199,0.001,1.015,0.065,36.55
1763505838.230747223,-0.106,0.961,0.043,36.55
1763505838.326565742,-0.060,1.020,0.071,36.59
1763505838.425061464,-0.067,1.001,0.040,36.47
1763505838.528901339,0.013,1.027,0.062,36.47
1763505838.626749754,-0.075,0.996,0.071,36.49
1763505838.728913307,-0.100,0.999,0.063,36.57
1763505838.829741240,-0.079,0.986,0.094,36.55
1763505838.936459064,-0.040,0.989,0.041,36.55
1763505839.034321308,-0.023,0.976,0.052,36.59
1763505839.134202480,-0.084,1.011,0.057,36.63
1763505839.241545916,-0.021,1.024,0.102,36.63
1763505839.333628178,-0.047,0.989,0.079,36.63
1763505839.439302444,-0.033,1.014,0.082,36.53
1763505839.538556099,-0.008,1.030,0.071,36.55
1763505839.637173414,-0.060,1.015,0.090,36.55
1763505839.740760565,-0.034,1.033,0.083,36.57
1763505839.841995001,-0.086,1.035,0.067,36.39
1763505839.940114737,-0.048,0.989,0.077,36.39
1763505840.041823626,-0.019,1.024,0.091,36.39
1763505840.147072077,-0.060,0.961,0.046,36.49
1763505840.247452736,-0.028,1.022,0.104,36.49
1763505840.344534636,-0.108,0.965,0.083,36.63
