timestamp,ax_g,ay_g,az_g,temp_C,elapsed_sec,reading_num,vibration_magnitude,temp_rate,vibration_rate
2025-11-10 18:41:55.138999939,-0.026,-0.975,0.028,24.79,0.07999992370605469,41,0.9757484306930757,0.0,-41.64367613236544
2025-11-10 18:41:55.141000032,0.001,-0.943,-0.02,24.79,0.0820000171661377,42,0.9432125953357493,0.0,-16.267161255664814
2025-11-10 18:41:55.142999887,0.003,-0.965,-0.028,24.79,0.0839998722076416,43,0.9654107933931545,0.0,11.099903771726048
2025-11-10 18:41:55.144999981,-0.056,-1.015,0.035,24.79,0.08599996566772461,44,1.017146007218236,0.0,25.866391192154666
2025-11-10 18:41:55.147000074,-0.059,-1.022,-0.029,24.79,0.08800005912780762,45,1.0241122985298048,0.0,3.4829836970425347
2025-11-10 18:41:55.148999929,-0.016,-1.021,-0.035,24.79,0.08999991416931152,46,1.0217250119283563,0.0,-1.1937298461380903
2025-11-10 18:41:55.151000023,-0.013,-1.029,0.02,24.79,0.09200000762939453,47,1.0292764448873781,0.0,3.775539029176544
2025-11-10 18:41:55.153000116,0.062,-0.954,-0.052,24.79,0.09400010108947754,48,0.9574257151340776,0.0,-35.92369442485951
2025-11-10 18:41:55.154999971,-0.051,-1.014,-0.024,24.79,0.09599995613098145,49,1.0155653597873453,0.0,29.071930041561867
2025-11-10 18:41:55.157000065,-0.011,-0.983,0.043,24.79,0.09800004959106445,50,0.9840015243890631,0.0,-15.78117598386987
2025-11-10 18:41:55.158999920,-0.064,-1.015,0.088,24.79,0.09999990463256836,51,1.0208158501904248,0.0,18.408497516750803
2025-11-10 18:41:55.161000013,-0.04,-1.014,0.047,24.79,0.10199999809265137,52,1.0158764688681394,0.0,-2.469575825866762
2025-11-10 18:41:55.163000107,0.114,-0.994,-0.047,24.79,0.10400009155273438,53,1.0016191891133075,0.0,-7.1283048470881525
2025-11-10 18:41:55.164999962,-0.03,-1.0,-0.022,24.79,0.10599994659423828,54,1.0006917607335437,0.0,-0.4637478115982328
2025-11-10 18:41:55.167000055,-0.049,-1.018,0.011,24.79,0.10800004005432129,55,1.0192379506278209,0.0,9.272663768273347
2025-11-10 18:41:55.168999910,-0.039,-1.032,0.049,24.79,0.1099998950958252,56,1.0338984476243303,0.0,7.330779979803235
2025-11-10 18:41:55.171000004,-0.06,-1.023,0.034,24.79,0.1119999885559082,57,1.0253219006731495,0.0,-4.288071936209352
2025-11-10 18:41:55.173000097,0.054,-0.925,-0.064,24.79,0.11400008201599121,58,0.9287825364421965,0.0,-48.26743767962439
2025-11-10 18:41:55.174999952,-0.081,-1.039,-0.019,24.79,0.11599993705749512,59,1.0423257648163553,0.0,56.77573042753537
2025-11-10 18:41:55.177000046,-0.028,-1.012,0.018,24.79,0.11800003051757812,60,1.0125472828465838,0.0,-14.888541223448252
2025-11-10 18:41:55.178999901,0.017,-0.973,-0.04,24.79,0.11999988555908203,61,0.9739702254175946,0.0,-19.289927234219082
2025-11-10 18:41:55.180999994,-0.045,-0.996,-0.048,24.79,0.12199997901916504,62,0.9981708270631836,0.0,12.099738184968906
2025-11-10 18:41:55.183000088,-0.029,-1.014,0.01,24.79,0.12400007247924805,63,1.0144638978297849,0.0,8.14615251413246
2025-11-10 18:41:55.184999943,0.054,-1.001,0.115,24.79,0.12599992752075195,64,1.009030227495688,0.0,-2.7170321518794704
2025-11-10 18:41:55.187000036,0.046,-0.93,0.001,24.79,0.12800002098083496,65,0.9311374764233261,0.0,-38.94456461392636
2025-11-10 18:41:55.188999891,-0.145,-1.12,-0.048,24.79,0.12999987602233887,66,1.13036675464205,0.0,99.62186169433475
2025-11-10 18:41:55.190999985,0.051,-1.022,-0.107,24.79,0.13199996948242188,67,1.0288508152302742,0.0,-50.75558419343077
2025-11-10 18:41:55.193000078,-0.111,-1.07,-0.047,24.79,0.13400006294250488,68,1.07676831305532,0.0,23.957634882500884
2025-11-10 18:41:55.194999933,0.009,-0.951,0.052,24.79,0.1359999179840088,69,0.9524631226457011,0.0,-62.15710159467509
2025-11-10 18:41:55.197000027,0.017,-0.959,0.08,24.79,0.1380000114440918,70,0.9624811686469507,0.0,5.008787587608162
2025-11-10 18:41:55.198999882,-0.118,-0.985,0.032,24.79,0.1399998664855957,71,0.9925588143782715,0.0,15.039913259371744
2025-11-10 18:41:55.200999975,0.035,-1.047,0.017,24.79,0.1419999599456787,72,1.0477227686749964,0.0,27.58069464606137
2025-11-10 18:41:55.203000069,0.034,-0.989,-0.0,24.79,0.14400005340576172,73,0.9895842561399206,0.0,-29.067890076704263
2025-11-10 18:41:55.204999924,-0.032,-0.989,-0.01,24.79,0.14599990844726562,74,0.9895680876018588,0.0,-0.008084855182928723
2025-11-10 18:41:55.207000017,-0.026,-0.986,-0.122,24.79,0.14800000190734863,75,0.9938591449496251,0.0,2.145428911438797
2025-11-10 18:41:55.209000111,0.018,-0.983,-0.096,24.79,0.15000009536743164,76,0.9878405741818869,0.0,-3.0091439541032883
2025-11-10 18:41:55.210999966,-0.109,-1.016,0.05,24.79,0.15199995040893555,77,1.0230527845619697,0.0,17.607381725216488
2025-11-10 18:41:55.213000059,-0.051,-0.961,-0.011,24.79,0.15400004386901855,78,0.9624151910688027,0.0,-30.31738698808855
2025-11-10 18:41:55.214999914,-0.011,-0.996,0.07,24.79,0.15599989891052246,79,0.9985174009500285,0.0,18.0524137406091
2025-11-10 18:41:55.217000008,0.041,-0.979,0.013,24.79,0.15799999237060547,80,0.9799443861770932,0.0,-9.286070941133401
2025-11-10 18:41:55.219000101,0.021,-1.021,-0.078,24.79,0.16000008583068848,81,1.0241904119840215,0.0,22.121984231197384
2025-11-10 18:41:55.220999956,-0.079,-0.994,0.004,24.79,0.16199994087219238,82,0.9971424171100135,0.0,-13.524977997908847
2025-11-10 18:41:55.223000050,-0.083,-1.017,-0.033,24.79,0.1640000343322754,83,1.0209147858660876,0.0,11.885625753626648
2025-11-10 18:41:55.224999905,-0.04,-0.964,-0.082,24.79,0.1659998893737793,84,0.9683078023025529,0.0,-26.305398923189315
2025-11-10 18:41:55.226999998,-0.045,-0.992,-0.028,24.79,0.1679999828338623,85,0.993414817686952,0.0,12.552923981234411
2025-11-10 18:41:55.229000092,-0.002,-0.95,0.032,24.79,0.1700000762939453,86,0.95054089864666,0.0,-21.435952030400532
2025-11-10 18:41:55.230999947,0.04,-0.969,0.043,24.79,0.17199993133544922,87,0.9707780384825359,0.0,10.119303567446554
2025-11-10 18:41:55.233000040,0.063,-1.038,0.081,24.79,0.17400002479553223,88,1.0430599215768959,0.0,36.139261071540176
2025-11-10 18:41:55.234999895,-0.03,-0.971,0.06,24.79,0.17599987983703613,89,0.9733144404559094,0.0,-34.87526901749699
2025-11-10 18:41:55.236999989,-0.1,-1.034,-0.001,24.79,0.17799997329711914,90,1.0388248168002148,0.0,32.75364875066139
2025-11-10 18:41:55.239000082,0.016,-1.011,-0.008,24.79,0.18000006675720215,91,1.0111582467645703,0.0,-13.832641799978518
2025-11-10 18:41:55.240999937,-0.052,-0.977,0.028,24.79,0.18199992179870605,92,0.9787834285479091,0.0,-16.188582780582202
2025-11-10 18:41:55.243000031,0.006,-0.997,0.003,24.79,0.18400001525878906,93,0.9970225674476983,0.0,9.119140850274652
2025-11-10 18:41:55.244999886,0.053,-0.998,-0.058,24.79,0.18599987030029297,94,1.0010879082278439,0.0,2.0328177693610447
2025-11-10 18:41:55.246999979,-0.022,-0.991,-0.041,24.79,0.18799996376037598,95,0.9920917296298766,0.0,-4.497880147556793
2025-11-10 18:41:55.249000072,-0.024,-1.061,0.032,24.79,0.19000005722045898,96,1.0617537379260784,0.0,34.82938458171787
2025-11-10 18:41:55.250999927,-0.066,-0.976,-0.01,24.79,0.1919999122619629,97,0.9782801234820219,0.0,-41.739833359946864
2025-11-10 18:41:55.253000021,-0.097,-1.008,-0.073,24.79,0.1940000057220459,98,1.0152841966661355,0.0,18.50116703720604
2025-11-10 18:41:55.255000114,-0.052,-0.982,-0.036,24.79,0.1960000991821289,99,0.9840345522388937,0.0,-15.624095693171148
2025-11-10 18:41:55.256999969,0.057,-0.995,0.018,24.79,0.1979999542236328,100,0.9967938603342218,0.0,6.380116606117995
2025-11-10 18:41:55.259000063,0.007,-1.018,-0.004,24.79,0.20000004768371582,101,1.0180319248432241,0.0,10.61853318344155
2025-11-10 18:41:55.260999918,-0.021,-0.993,0.068,24.79,0.20199990272521973,102,0.9955470857774633,0.0,-11.243234667393796
2025-11-10 18:41:55.263000010,-0.022,-0.992,0.028,24.79,0.20399999618530273,103,0.9926389071560715,0.0,-1.4540224256643246
2025-11-10 18:41:55.265000105,0.024,-1.006,0.016,24.79,0.20600008964538574,104,1.006413433932596,0.0,6.886936258789996
2025-11-10 18:41:55.266999959,-0.053,-1.03,0.064,24.79,0.20799994468688965,105,1.0333465052923922,0.0,13.467518808771123
2025-11-10 18:41:55.269000053,0.023,-0.956,-0.026,24.79,0.21000003814697266,106,0.9566300225269956,0.0,-38.35643863008272
2025-11-10 18:41:55.270999908,0.009,-1.015,-0.051,24.79,0.21199989318847656,107,1.0163203235200995,0.0,29.8473144268479
2025-11-10 18:41:55.273000002,-0.079,-1.041,-0.022,24.79,0.21399998664855957,108,1.0442250715243337,0.0,13.951718271358375
2025-11-10 18:41:55.275000095,0.021,-0.986,-0.01,24.79,0.21600008010864258,109,0.9862743026156567,0.0,-28.97403716161049
2025-11-10 18:41:55.276999950,-0.064,-0.994,-0.06,24.79,0.21799993515014648,110,0.9978637181499286,0.0,5.7951279139096785
2025-11-10 18:41:55.279000044,-0.126,-1.065,0.006,24.79,0.2200000286102295,111,1.0724444041534273,0.0,37.2885904379988
2025-11-10 18:41:55.280999899,-0.04,-0.986,0.028,24.79,0.2219998836517334,112,0.9872081847310626,0.0,-42.621199748164095
2025-11-10 18:41:55.282999992,-0.024,-0.983,-0.03,24.79,0.2239999771118164,113,0.983750476492896,0.0,-1.7287737311048041
2025-11-10 18:41:55.285000086,0.026,-1.002,-0.015,24.79,0.22600007057189941,114,1.0024494999749363,0.0,9.349072334620384
2025-11-10 18:41:55.286999941,0.013,-0.97,0.016,24.79,0.22799992561340332,115,0.9702190474320734,0.0,-16.116394710047892
2025-11-10 18:41:55.289000034,0.008,-0.996,-0.013,24.79,0.23000001907348633,116,0.9961169610040781,0.0,12.94835468750936
2025-11-10 18:41:55.290999889,-0.033,-1.017,-0.039,24.79,0.23199987411499023,117,1.0182823773394096,0.0,11.08351172226563
2025-11-10 18:41:55.292999983,-0.113,-1.044,0.018,24.79,0.23399996757507324,118,1.0502518745520049,0.0,15.983997358421771
2025-11-10 18:41:55.295000076,-0.0,-0.961,0.018,24.79,0.23600006103515625,119,0.9611685596189671,0.0,-44.539586375752414
2025-11-10 18:41:55.296999931,0.069,-0.972,0.003,24.79,0.23799991607666016,120,0.9744506144489827,0.0,6.641508924404847
2025-11-10 18:41:55.299000025,-0.009,-1.043,0.023,24.79,0.24000000953674316,121,1.0432923847129336,0.0,34.4192674264064
2025-11-10 18:41:55.301000118,-0.01,-1.013,-0.046,24.79,0.24200010299682617,122,1.014093190983945,0.0,-14.598918014806612
2025-11-10 18:41:55.302999973,-0.081,-0.987,-0.106,24.79,0.24399995803833008,123,0.9959748992821054,0.0,-9.059802686614605
2025-11-10 18:41:55.305000067,-0.091,-1.061,-0.009,24.79,0.24600005149841309,124,1.064933331246609,0.0,34.47759553526163
2025-11-10 18:41:55.306999922,0.012,-0.967,0.004,24.79,0.247999906539917,125,0.9670827265544556,0.0,-48.928849687679026
2025-11-10 18:41:55.309000015,-0.046,-0.984,0.057,24.79,0.25,126,0.9867223520322218,0.0,9.819356138822648
2025-11-10 18:41:55.311000109,0.05,-0.96,0.02,24.85,0.252000093460083,127,0.9615092303249095,29.998590066268022,-12.605968373142597
2025-11-10 18:41:55.312999964,0.024,-0.963,0.023,24.85,0.2539999485015869,128,0.9635735571299162,0.0,1.0322382397757226
2025-11-10 18:41:55.315000057,-0.059,-1.05,0.058,24.85,0.2560000419616699,129,1.0532544801708654,0.0,44.83837653596568
2025-11-10 18:41:55.316999912,0.01,-0.96,-0.035,24.85,0.25799989700317383,130,0.9606898563011894,0.0,-46.28566764574232
2025-11-10 18:41:55.319000006,-0.085,-0.943,-0.033,24.85,0.25999999046325684,131,0.9473980156196233,0.0,-6.645607997207171
2025-11-10 18:41:55.321000099,-0.063,-0.991,-0.03,24.85,0.26200008392333984,132,0.9934535721411444,0.0,23.026707518860896
2025-11-10 18:41:55.322999954,0.063,-0.981,-0.07,24.85,0.26399993896484375,133,0.9855100202433256,0.0,-3.972063923543863
2025-11-10 18:41:55.325000048,0.023,-0.989,-0.018,24.85,0.26600003242492676,134,0.9894311497016859,0.0,1.960472586968571
2025-11-10 18:41:55.326999903,-0.091,-1.055,0.032,24.85,0.26799988746643066,135,1.0594007740227491,0.0,34.98734874331551
2025-11-10 18:41:55.328999996,-0.003,-0.983,-0.046,24.85,0.26999998092651367,136,0.9840802812779047,0.0,-37.658495252392974
2025-11-10 18:41:55.331000090,-0.03,-0.982,-0.009,24.85,0.2720000743865967,137,0.9824993638674785,0.0,-0.7904215554000003
2025-11-10 18:41:55.332999945,0.005,-0.969,0.076,24.85,0.2739999294281006,138,0.9719886830616908,0.0,-5.255721442698422
2025-11-10 18:41:55.335000038,-0.001,-0.991,-0.045,24.85,0.2760000228881836,139,0.9920216731503401,0.0,10.016029298962211
2025-11-10 18:41:55.336999893,-0.05,-0.975,-0.027,24.85,0.2779998779296875,140,0.9766544936670285,0.0,-7.68414684230185
2025-11-10 18:41:55.338999987,-0.036,-1.022,-0.012,24.85,0.2799999713897705,141,1.0227042583269124,0.0,23.023800211332
2025-11-10 18:41:55.341000080,0.004,-1.014,0.047,24.85,0.2820000648498535,142,1.0150965471323405,0.0,-3.8036787262251406
2025-11-10 18:41:55.342999935,-0.005,-0.976,0.022,24.85,0.2839999198913574,143,0.9762607233726041,0.0,-19.419319780552332
2025-11-10 18:41:55.345000029,-0.033,-0.984,0.025,24.85,0.28600001335144043,144,0.9848705498693724,0.0,4.3047109269706
2025-11-10 18:41:55.346999884,-0.033,-1.018,0.017,24.85,0.28799986839294434,145,1.0186765924472792,0.0,16.904246846849777
2025-11-10 18:41:55.348999977,0.002,-0.985,-0.008,24.85,0.28999996185302734,146,0.9850345171617084,0.0,-16.820255500904572
2025-11-10 18:41:55.351000071,-0.013,-0.974,-0.003,24.85,0.29200005531311035,147,0.9740913714842155,0.0,-5.471315686909157
2025-11-10 18:41:55.352999926,-0.038,-0.972,-0.017,24.85,0.29399991035461426,148,0.9728910524822396,0.0,-0.6002030157066011
2025-11-10 18:41:55.355000019,-0.036,-0.991,-0.058,24.85,0.29600000381469727,149,0.9933483779621327,0.0,10.228187129245038
2025-11-10 18:41:55.357000113,-0.033,-0.972,0.005,24.85,0.2980000972747803,150,0.9725728764467987,0.0,-10.387262556326867
2025-11-10 18:41:55.358999968,0.04,-1.004,0.012,24.85,0.2999999523162842,151,1.0048681505550865,0.0,16.1488078427125
2025-11-10 18:41:55.361000061,-0.103,-1.073,0.064,24.85,0.3020000457763672,152,1.0798305422611458,0.0,37.47945305846245
2025-11-10 18:41:55.362999916,0.047,-0.977,-0.027,24.85,0.3039999008178711,153,0.9785024271814556,0.0,-50.667730950339
2025-11-10 18:41:55.365000010,0.041,-0.952,-0.038,24.85,0.3059999942779541,154,0.9536398691329971,0.0,-12.430694781574513
2025-11-10 18:41:55.367000103,-0.067,-1.042,-0.012,24.85,0.3080000877380371,155,1.0442207620996626,0.0,45.28834057549599
2025-11-10 18:41:55.368999958,-0.061,-0.98,-0.023,24.85,0.309999942779541,156,0.9821659737539271,0.0,-31.02964382204486
2025-11-10 18:41:55.371000051,-0.018,-0.977,0.027,24.85,0.312000036239624,157,0.9775387460351636,0.0,-2.3135062813396976
2025-11-10 18:41:55.372999907,-0.017,-1.014,0.064,24.85,0.31399989128112793,158,1.0161599283577365,0.0,19.311981623963398
2025-11-10 18:41:55.375000000,-0.014,-1.032,-0.049,24.85,0.31599998474121094,159,1.033257470333508,0.0,8.54837348851854
2025-11-10 18:41:55.377000093,-0.002,-0.985,-0.072,24.85,0.31800007820129395,160,0.9876299914441643,0.0,-22.81267865511439
2025-11-10 18:41:55.378999949,-0.02,-0.991,-0.029,24.85,0.31999993324279785,161,0.9916259375389491,0.0,1.99811691181006
2025-11-10 18:41:55.381000042,-0.076,-1.019,-0.065,24.85,0.32200002670288086,162,1.0238955024805998,0.0,16.134032238326256
2025-11-10 18:41:55.382999897,-0.033,-0.988,-0.047,24.85,0.32399988174438477,163,0.9896676209718089,0.0,-17.115181605061796
2025-11-10 18:41:55.384999990,-0.053,-0.956,0.014,24.85,0.3259999752044678,164,0.9575703629498983,0.0,-16.047882784405854
2025-11-10 18:41:55.387000084,-0.029,-0.983,0.09,24.85,0.3280000686645508,165,0.9875373410661492,0.0,14.982784867236706
2025-11-10 18:41:55.388999939,0.038,-0.961,0.077,24.85,0.3299999237060547,166,0.9648284821666491,0.0,-11.355252705571223
2025-11-10 18:41:55.391000032,0.032,-0.997,0.041,24.85,0.3320000171661377,167,0.9983556480533378,0.0,16.762803472982853
2025-11-10 18:41:55.392999887,-0.039,-0.976,-0.014,24.85,0.3339998722076416,168,0.9768792146422197,0.0,-10.738995282717019
2025-11-10 18:41:55.394999981,-0.031,-0.991,-0.051,24.85,0.3359999656677246,169,0.9927955479352232,0.0,7.957792630248108
2025-11-10 18:41:55.397000074,-0.013,-1.01,-0.006,24.85,0.3380000591278076,170,1.0101014800503958,0.0,8.652563713373636
2025-11-10 18:41:55.398999929,0.049,-0.99,0.034,24.85,0.3399999141693115,171,0.9917948376554497,0.0,-9.153984861375479
2025-11-10 18:41:55.401000023,-0.043,-1.0,-0.001,24.85,0.34200000762939453,172,1.0009245725827696,0.0,4.564652924972442
2025-11-10 18:41:55.403000116,0.032,-1.002,0.04,24.85,0.34400010108947754,173,1.0033085268251236,0.0,1.1919216968181214
2025-11-10 18:41:55.404999971,-0.023,-0.981,0.037,24.85,0.34599995613098145,174,0.9819669037192649,0.0,-10.671585242859479
2025-11-10 18:41:55.407000065,-0.084,-1.023,-0.024,24.85,0.34800004959106445,175,1.0267234291667837,0.0,22.377210994842667
2025-11-10 18:41:55.408999920,-0.031,-1.004,-0.071,24.85,0.34999990463256836,176,1.0069846076281406,0.0,-9.8701263534822
2025-11-10 18:41:55.411000013,-0.052,-0.964,-0.001,24.85,0.35199999809265137,177,0.9654019888108787,0.0,-20.79034265769736
2025-11-10 18:41:55.413000107,0.022,-0.959,0.007,24.85,0.3540000915527344,178,0.9592778533876407,0.0,-3.061923801200331
2025-11-10 18:41:55.414999962,0.016,-1.008,0.057,24.85,0.3559999465942383,179,1.009737094495394,0.0,25.23144983398964
2025-11-10 18:41:55.417000055,-0.012,-0.965,0.046,24.85,0.3580000400543213,180,0.9661702748480725,0.0,-21.78239694220297
2025-11-10 18:41:55.418999910,-0.004,-0.95,-0.047,24.85,0.3599998950958252,181,0.9511703317492614,0.0,-7.500515336767486
2025-11-10 18:41:55.421000004,-0.104,-1.056,-0.023,24.85,0.3619999885559082,182,1.061358092257274,0.0,55.091290963331076
2025-11-10 18:41:55.423000097,-0.031,-0.971,-0.005,24.85,0.3640000820159912,183,0.9715075913239175,0.0,-44.92316153966668
2025-11-10 18:41:55.424999952,0.008,-0.98,-0.044,24.85,0.3659999370574951,184,0.9810198774744576,0.0,4.756487920644305
2025-11-10 18:41:55.427000046,-0.075,-1.044,-0.007,24.85,0.3680000305175781,185,1.0467139055157335,0.0,32.84547028353462
2025-11-10 18:41:55.428999901,-0.05,-1.057,0.002,24.85,0.36999988555908203,186,1.0581838214601467,0.0,5.735373786806122
2025-11-10 18:41:55.430999994,0.049,-0.978,0.034,24.85,0.37199997901916504,187,0.9798168196147686,0.0,-39.181678974616695
2025-11-10 18:41:55.433000088,-0.015,-0.985,0.013,24.85,0.37400007247924805,188,0.9851999796995532,0.0,2.6914535440757117
2025-11-10 18:41:55.434999943,0.005,-1.001,-0.011,24.85,0.37599992752075195,189,1.001072924416598,0.0,7.937047794487451
2025-11-10 18:41:55.437000036,-0.024,-0.996,0.049,24.85,0.37800002098083496,190,0.9974933583738791,0.0,-1.7896998003186886
2025-11-10 18:41:55.438999891,-0.012,-0.997,0.026,24.85,0.37999987602233887,191,0.9974111489250559,0.0,-0.041107704720192505
2025-11-10 18:41:55.440999985,-0.041,-1.012,0.022,24.85,0.3819999694824219,192,1.0130690993214628,0.0,7.828607253662547
2025-11-10 18:41:55.443000078,-0.055,-1.022,0.07,24.85,0.3840000629425049,193,1.0258698747891957,0.0,6.400090129675389
2025-11-10 18:41:55.444999933,0.081,-0.935,-0.069,24.85,0.3859999179840088,194,0.941035068422001,0.0,-42.420478668300774
2025-11-10 18:41:55.447000027,0.038,-0.961,-0.045,24.85,0.3880000114440918,195,0.9628031989975937,0.0,10.883553760769585
2025-11-10 18:41:55.448999882,-0.083,-1.044,0.006,24.85,0.3899998664855957,196,1.047311319522519,0.0,42.25712390394568
2025-11-10 18:41:55.450999975,-0.045,-0.972,-0.014,24.85,0.3919999599456787,197,0.9731418190582501,0.0,-37.083025871431396
2025-11-10 18:41:55.453000069,-0.023,-0.983,-0.022,24.85,0.3940000534057617,198,0.983515124438867,0.0,5.186408929088768
2025-11-10 18:41:55.454999924,-0.036,-1.008,0.033,24.85,0.3959999084472656,199,1.0091823422949888,0.0,12.834539432169734
2025-11-10 18:41:55.457000017,-0.02,-1.001,-0.032,24.85,0.39800000190734863,200,1.0017110361775992,0.0,-3.735479358904643
2025-11-10 18:41:55.459000111,-0.014,-0.965,-0.085,24.85,0.40000009536743164,201,0.9688374476660159,0.0,-16.436021762768792
2025-11-10 18:41:55.460999966,-0.036,-1.042,0.032,24.85,0.40199995040893555,202,1.0431126497171819,0.0,37.14029369687602
2025-11-10 18:41:55.463000059,-0.003,-0.973,-0.022,24.85,0.40400004386901855,203,0.9732533072124646,0.0,-34.92804709816856
2025-11-10 18:41:55.464999914,-0.031,-1.019,0.024,24.85,0.40599989891052246,204,1.0197538918778393,0.0,23.251978101099656
2025-11-10 18:41:55.467000008,-0.049,-0.981,0.007,24.85,0.40799999237060547,205,0.9822479320416002,0.0,-18.752098569486762
