timestamp,ax_g,ay_g,az_g,temp_C
1763505977.992306709,-0.040,1.006,0.080,36.93
1763505978.096666574,-0.100,0.981,0.038,36.93
1763505978.193423510,-0.069,0.974,0.041,36.95
1763505978.290593386,-0.016,1.014,0.087,36.95
1763505978.390678167,-0.083,0.976,0.057,36.87
1763505978.490084887,-0.101,1.040,0.081,36.87
1763505978.593539000,-0.059,1.016,0.104,36.85
1763505978.703818560,-0.028,1.007,0.042,36.89
1763505978.794668913,0.057,1.069,0.022,36.89
1763505978.897395134,0.004,1.013,0.057,36.89
1763505979.002618074,-0.118,0.933,0.115,37.01
1763505979.096800566,-0.050,1.027,0.067,36.95
1763505979.200513124,-0.140,0.951,0.041,36.95
1763505979.305679083,-0.110,0.931,0.065,36.89
1763505979.400109768,-0.059,1.010,0.057,36.99
1763505979.504788876,0.013,1.009,0.077,36.99
1763505979.611577034,-0.080,1.004,0.091,36.91
1763505979.711498737,-0.008,1.015,-0.007,36.93
1763505979.813054323,-0.045,1.006,0.135,36.93
1763505979.910593271,0.002,1.038,0.099,36.95
1763505980.013315678,-0.025,1.005,0.074,36.91
1763505980.117300987,-0.009,1.015,0.065,36.95
1763505980.206874371,-0.045,1.020,0.073,36.95
1763505980.317678928,-0.089,0.997,0.063,36.95
1763505980.411486387,0.083,1.007,0.132,37.01
1763505980.525921106,0.008,0.994,0.023,37.01
1763505980.614821911,-0.081,0.966,0.060,36.93
1763505980.722269773,-0.050,0.995,0.068,36.97
1763505980.820167542,-0.105,0.970,0.032,36.93
1763505980.915617704,-0.065,0.994,0.072,36.93
1763505981.018714190,-0.003,1.057,0.119,36.89
1763505981.117364883,0.027,0.999,0.105,36.89
1763505981.220615864,-0.003,1.034,0.115,36.89
1763505981.327307701,-0.063,0.963,0.042,36.83
1763505981.418869019,-0.082,0.987,0.111,36.99
1763505981.524425268,-0.070,1.002,0.077,36.87
1763505981.622493267,-0.121,0.932,0.069,36.87
1763505981.733457327,-0.022,0.979,-0.018,37.07
1763505981.829429388,-0.009,1.068,0.140,37.13
1763505981.926883221,-0.013,1.013,0.065,37.13
1763505982.037125111,0.013,1.037,0.066,37.01
1763505982.128611326,-0.002,0.989,0.108,37.03
1763505982.230454206,-0.062,0.995,0.061,37.13
1763505982.332504511,0.013,1.007,0.044,37.13
1763505982.431508541,-0.096,0.983,0.021,37.03
1763505982.533713818,-0.064,0.977,0.027,36.97
1763505982.647379160,-0.040,1.001,0.036,36.97
1763505982.739513636,0.009,1.072,0.212,36.97
1763505982.836554766,-0.035,1.042,0.040,36.91
1763505982.936015844,-0.032,1.019,0.095,36.91
1763505983.046786785,-0.059,1.050,0.065,36.93
1763505983.146448374,-0.034,1.024,0.089,36.93
1763505983.237332582,-0.040,1.030,0.044,36.91
1763505983.339747667,0.023,1.026,0.051,36.91
1763505983.441990852,-0.022,1.075,0.130,36.95
1763505983.550619125,0.120,1.095,0.143,37.01
1763505983.643120050,-0.142,0.958,-0.017,37.01
1763505983.750564098,-0.072,0.985,0.026,37.01
1763505983.847965717,-0.065,1.013,0.064,37.13
1763505983.950693607,-0.042,1.005,0.079,37.01
1763505984.044739246,-0.091,0.995,0.069,37.01
1763505984.146777630,-0.047,1.026,0.076,37.07
1763505984.249171972,-0.004,1.029,0.085,37.07
1763505984.351969242,0.000,1.013,0.055,37.07
1763505984.454656839,0.014,0.997,0.137,37.05
1763505984.556514502,-0.030,0.997,0.088,37.05
1763505984.659945726,-0.035,1.006,-0.011,37.03
1763505984.764986277,-0.017,0.991,0.046,37.03
1763505984.859984398,-0.038,0.985,0.025,37.05
1763505984.963208675,-0.070,1.029,0.083,37.15
1763505985.066771507,-0.009,1.083,0.171,37.15
1763505985.162622929,-0.044,0.979,0.088,37.07
1763505985.265875816,-0.087,0.969,0.024,36.93
1763505985.365043163,-0.060,0.975,0.056,36.93
1763505985.462427855,-0.074,1.016,0.095,37.05
1763505985.562607288,-0.046,0.984,0.052,37.15
1763505985.672962666,0.065,1.064,0.085,37.07
1763505985.769567728,0.154,1.056,0.013,37.07
1763505985.867038250,0.003,1.013,0.112,36.95
1763505985.975667238,0.024,0.992,0.074,36.85
1763505986.066904545,-0.060,0.995,0.039,36.85
1763505986.174369335,-0.054,0.989,0.086,36.85
1763505986.266709566,-0.078,0.989,0.108,36.99
1763505986.376257896,0.047,1.030,0.054,37.01
1763505986.473884106,0.016,1.019,0.103,37.01
1763505986.574856281,0.012,1.035,0.072,36.99
1763505986.671738625,-0.010,1.010,0.036,36.91
1763505986.773732424,-0.047,1.010,0.067,36.91
1763505986.878060818,-0.025,1.054,0.082,36.93
1763505986.981488228,-0.040,1.022,0.109,36.89
1763505987.086313725,-0.063,1.023,0.044,36.95
1763505987.181066513,-0.044,0.972,0.017,36.95
1763505987.279603958,-0.048,1.008,0.103,37.09
1763505987.381424427,0.018,1.073,0.075,37.05
1763505987.484508753,-0.060,0.992,0.021,37.05
1763505987.588452816,-0.041,1.026,0.140,37.09
1763505987.685838699,-0.002,1.060,0.082,36.91
1763505987.793251753,-0.031,0.974,0.031,36.95
1763505987.885079622,-0.013,1.052,0.074,36.95
1763505987.994095802,-0.015,1.003,0.102,36.85
1763505988.094979525,-0.128,0.976,0.097,36.91
1763505988.190708399,0.056,1.030,0.035,36.91
1763505988.288609028,-0.086,1.023,0.153,36.93
1763505988.393366337,-0.009,1.030,0.125,36.97
1763505988.494629145,-0.136,0.954,0.015,36.97
1763505988.599035740,-0.063,1.003,0.067,37.01
1763505988.697407484,-0.075,0.998,0.069,37.11
1763505988.792471886,0.038,1.039,0.095,37.01
1763505988.898526192,-0.001,0.985,0.077,37.01
1763505988.997695446,-0.057,1.022,0.035,37.01
1763505989.096410275,-0.013,1.024,0.047,37.03
1763505989.206270933,0.083,1.061,0.088,37.03
1763505989.303231478,-0.068,0.975,0.044,36.83
1763505989.404403210,-0.076,1.039,0.104,36.95
1763505989.503658772,-0.059,1.029,0.044,37.11
1763505989.607449293,0.013,1.010,0.048,37.11
1763505989.704093933,-0.012,1.033,0.059,37.05
1763505989.804826021,0.027,1.028,0.097,37.03
1763505989.908469439,-0.053,1.016,0.046,37.03
1763505990.006522179,-0.009,1.013,0.075,37.01
1763505990.113540411,-0.022,0.989,0.129,37.09
1763505990.211337566,-0.106,0.981,0.017,36.99
1763505990.319667339,-0.060,1.054,0.100,36.99
1763505990.411915779,0.089,1.024,0.082,37.05
1763505990.521911621,0.016,1.020,0.051,36.99
1763505990.613674164,-0.000,1.018,0.020,36.99
1763505990.720473051,-0.050,1.021,0.087,36.99
1763505990.818143606,-0.059,0.992,0.076,37.01
1763505990.914717913,-0.084,0.972,0.052,37.01
1763505991.019137383,-0.034,1.029,0.035,37.01
1763505991.131151676,-0.055,1.036,0.097,36.95
1763505991.223065853,-0.037,0.983,0.083,36.97
