timestamp,ax_g,ay_g,az_g,temp_C
1763506118.951724529,-0.045,1.023,0.077,37.51
1763506119.054932117,-0.011,1.011,-0.021,37.51
1763506119.159749269,-0.143,1.016,0.119,37.45
1763506119.257189035,-0.089,0.976,0.063,37.47
1763506119.357424498,0.062,1.064,0.118,37.47
1763506119.467135191,-0.059,1.006,0.066,37.55
1763506119.557150126,-0.107,1.018,0.045,37.59
1763506119.656085014,-0.038,0.948,-0.024,37.45
1763506119.757722855,-0.042,0.992,0.065,37.45
1763506119.860207081,-0.146,0.978,0.085,37.61
1763506119.970367432,-0.088,1.021,0.063,37.39
1763506120.072596312,-0.051,1.014,0.063,37.39
1763506120.163451910,-0.042,0.996,0.033,37.43
1763506120.265030384,-0.045,1.028,0.090,37.47
1763506120.364765882,-0.031,0.957,0.065,37.63
1763506120.467911959,-0.065,0.998,0.044,37.63
1763506120.579869509,-0.045,1.008,0.013,37.59
1763506120.671599150,-0.018,1.013,0.029,37.61
1763506120.767981529,-0.032,0.985,0.135,37.61
1763506120.870371342,0.026,1.102,0.227,37.67
1763506120.971459389,-0.165,1.030,0.127,37.51
1763506121.071702242,-0.032,1.053,0.114,37.43
1763506121.182117462,-0.056,0.987,0.072,37.43
1763506121.273760319,-0.022,1.000,0.039,37.47
1763506121.375644684,-0.163,0.932,0.065,37.51
1763506121.476894379,-0.105,0.986,0.126,37.51
1763506121.580928564,0.035,1.073,0.065,37.49
1763506121.683159113,-0.111,0.918,0.029,37.43
1763506121.780779839,-0.044,1.016,0.093,37.47
1763506121.878491402,-0.065,0.953,0.000,37.47
1763506121.979935169,-0.003,1.029,0.063,37.33
1763506122.086771250,-0.058,0.997,0.087,37.31
1763506122.180982590,-0.052,0.958,0.048,37.31
1763506122.289804220,0.035,1.039,0.033,37.39
1763506122.386748075,-0.056,1.037,0.040,37.37
1763506122.484833002,-0.061,1.005,0.085,37.37
1763506122.588721991,-0.054,1.019,0.121,37.43
1763506122.697671652,-0.021,0.984,0.082,37.57
1763506122.787827730,0.034,1.016,0.041,37.41
1763506122.893342972,-0.156,0.945,-0.058,37.41
1763506123.000553131,-0.012,1.027,0.020,37.37
1763506123.094837666,-0.130,0.932,0.000,37.39
1763506123.195578814,-0.066,0.921,-0.057,37.39
1763506123.292306662,-0.069,1.063,0.072,37.43
1763506123.394332647,-0.011,1.029,0.061,37.55
1763506123.504408360,-0.001,1.004,0.051,37.57
1763506123.599204779,-0.048,1.021,0.063,37.57
1763506123.713517427,-0.054,1.043,0.158,37.53
1763506123.798352718,0.001,1.007,0.057,37.45
1763506123.901719093,0.027,0.995,0.065,37.45
1763506123.999093533,-0.016,1.012,0.055,37.43
1763506124.107924223,-0.052,1.018,-0.021,37.41
1763506124.210794210,-0.029,0.997,0.075,37.41
1763506124.308197021,-0.039,1.030,0.105,37.41
1763506124.410458326,-0.001,0.983,0.153,37.37
1763506124.514577627,-0.039,0.978,0.108,37.49
1763506124.605048418,-0.005,1.002,0.022,37.49
1763506124.715553284,0.038,1.012,0.024,37.41
1763506124.810891151,0.003,1.025,0.053,37.53
1763506124.908667803,-0.000,1.024,0.120,37.59
1763506125.016722679,-0.035,1.013,0.150,37.59
1763506125.120670319,-0.051,1.004,0.048,37.55
1763506125.218691111,-0.134,1.008,0.109,37.45
1763506125.314615726,-0.043,1.008,0.025,37.45
1763506125.417512655,-0.032,1.007,0.032,37.35
1763506125.520871162,-0.118,0.976,0.100,37.45
1763506125.617749214,-0.026,0.989,0.050,37.45
1763506125.722769976,-0.075,1.020,0.096,37.47
1763506125.823404551,0.009,1.000,-0.052,37.47
1763506125.919939995,-0.084,1.045,0.122,37.55
1763506126.024660826,-0.053,0.970,0.119,37.55
1763506126.125349045,-0.006,1.043,0.078,37.47
1763506126.222927094,-0.023,0.994,0.054,37.43
1763506126.322083235,-0.013,1.045,0.117,37.43
1763506126.434830189,-0.086,0.980,0.064,37.49
1763506126.525914431,-0.136,1.017,0.042,37.51
1763506126.629570484,-0.001,1.010,0.148,37.61
1763506126.727074146,-0.092,0.993,0.118,37.61
1763506126.833360910,-0.014,1.070,0.274,37.65
1763506126.938227654,-0.087,0.993,-0.047,37.65
1763506127.034184694,-0.075,0.997,0.048,37.65
1763506127.133284807,0.005,0.992,0.109,37.57
1763506127.235347748,-0.059,0.981,0.109,37.49
1763506127.332479477,-0.075,0.990,0.078,37.41
1763506127.436323404,-0.086,1.039,0.134,37.41
1763506127.543640375,0.006,1.003,0.105,37.53
1763506127.636681795,0.014,1.047,0.091,37.69
1763506127.749842405,-0.039,1.000,0.080,37.69
1763506127.841181278,-0.048,1.048,0.135,37.73
1763506127.940292358,-0.030,0.954,0.005,37.59
1763506128.047692776,0.005,1.027,0.043,37.45
1763506128.152212620,-0.091,0.984,0.132,37.45
1763506128.242556572,-0.089,1.016,0.089,37.47
1763506128.347877264,-0.093,0.994,0.061,37.43
1763506128.453249931,-0.071,0.977,0.024,37.43
1763506128.545688868,-0.015,0.983,0.063,37.61
1763506128.648333311,-0.009,0.989,0.069,37.59
1763506128.753647566,-0.023,0.999,0.069,37.59
1763506128.861460209,-0.063,1.023,0.068,37.65
1763506128.962573290,-0.022,1.004,0.080,37.61
1763506129.054370403,0.004,0.983,0.151,37.63
1763506129.150427580,-0.003,1.026,0.130,37.63
1763506129.265027523,-0.106,1.014,0.036,37.55
1763506129.357367992,-0.006,1.076,0.140,37.59
1763506129.468588352,-0.101,0.983,0.053,37.59
1763506129.556484699,-0.009,1.035,0.060,37.59
1763506129.656335115,-0.081,1.021,0.095,37.41
1763506129.758948326,-0.195,0.906,0.148,37.53
1763506129.860727787,-0.031,0.976,0.081,37.53
1763506129.963321447,-0.090,0.981,0.060,37.59
1763506130.067263126,-0.042,0.950,0.021,37.49
1763506130.170752048,-0.096,0.991,0.016,37.49
1763506130.263906240,-0.027,0.978,0.041,37.37
1763506130.361913443,-0.032,0.989,0.029,37.53
1763506130.466108084,-0.048,1.046,0.146,37.45
1763506130.568269253,-0.012,1.015,0.063,37.45
1763506130.677385807,0.053,1.123,0.175,37.63
1763506130.767589808,-0.059,0.997,0.059,37.65
1763506130.878813505,-0.001,1.069,0.195,37.65
1763506130.969845772,0.046,0.985,0.108,37.57
1763506131.072048187,0.009,1.007,0.031,37.57
1763506131.175411463,-0.136,0.926,0.034,37.57
1763506131.277388096,-0.069,0.956,-0.059,37.53
1763506131.373849392,-0.010,1.033,0.096,37.45
1763506131.484041691,0.017,0.968,0.014,37.43
1763506131.581769943,-0.096,0.995,-0.008,37.43
1763506131.679988146,0.005,1.030,0.002,37.45
1763506131.780848980,-0.043,0.963,0.079,37.41
1763506131.887789249,-0.034,1.050,0.083,37.41
1763506131.986931086,-0.082,1.032,0.100,37.41
1763506132.090977907,-0.087,0.993,0.028,37.43
1763506132.181761742,-0.048,0.974,0.069,37.59
1763506132.284883976,0.010,1.041,0.136,37.59
1763506132.398034573,-0.065,1.013,0.053,37.53
1763506132.484208345,-0.087,0.981,0.042,37.39
1763506132.594331026,0.055,1.100,0.183,37.39
1763506132.689225674,0.003,1.003,0.069,37.51
1763506132.792052507,-0.035,0.955,0.048,37.45
1763506132.903130770,0.032,1.060,0.106,37.55
1763506133.000274658,0.032,1.024,-0.024,37.55
1763506133.090634584,0.062,1.017,0.090,37.51
1763506133.203669071,-0.052,1.029,0.122,37.59
1763506133.297049284,-0.098,0.998,0.181,37.59
1763506133.392510653,-0.014,1.021,0.078,37.57
1763506133.501270771,-0.037,1.051,0.156,37.51
1763506133.604987621,-0.047,1.011,0.077,37.51
1763506133.695789337,-0.047,1.028,0.093,37.51
1763506133.805801392,-0.067,1.007,0.056,37.53
1763506133.903444767,-0.069,0.971,-0.013,37.55
1763506134.001331568,-0.125,1.004,0.043,37.55
1763506134.107023001,0.065,1.057,0.098,37.57
1763506134.203183651,-0.040,1.015,0.069,37.65
1763506134.302185535,-0.012,1.034,0.123,37.65
1763506134.405612230,-0.036,1.074,0.102,37.57
1763506134.503097534,-0.075,0.989,-0.006,37.61
1763506134.615113258,-0.039,1.024,0.033,37.53
1763506134.712757111,-0.005,0.986,0.075,37.53
1763506134.806031942,-0.088,0.977,0.033,37.51
1763506134.914876461,-0.077,1.034,0.043,37.69
1763506135.016048431,-0.044,0.974,0.070,37.69
1763506135.115925550,0.009,1.050,0.116,37.59
1763506135.219579935,-0.070,0.993,0.072,37.57
1763506135.314816952,-0.068,1.059,0.049,37.57
1763506135.423429728,-0.074,1.008,0.060,37.57
1763506135.514410973,-0.084,1.002,0.033,37.61
1763506135.617537737,-0.109,0.933,0.077,37.63
1763506135.727163792,-0.115,0.987,0.042,37.63
1763506135.823467731,-0.013,1.033,0.138,37.77
1763506135.920490980,-0.007,1.007,0.065,37.67
1763506136.031971216,-0.081,1.049,0.122,37.61
1763506136.127225399,-0.005,1.013,0.121,37.61
1763506136.220194340,-0.050,1.027,0.059,37.59
1763506136.327888727,-0.037,0.976,0.083,37.57
1763506136.428003788,-0.092,0.972,0.059,37.57
1763506136.526037455,-0.061,0.960,0.080,37.63
1763506136.635214329,-0.093,1.017,0.084,37.63
1763506136.730648041,-0.150,0.971,0.038,37.69
1763506136.828623295,-0.135,0.949,0.027,37.69
1763506136.941450834,-0.011,1.027,0.023,37.63
1763506137.040883303,-0.070,0.970,0.023,37.63
1763506137.129142046,-0.058,0.935,0.108,37.63
1763506137.239640236,-0.046,0.984,0.006,37.55
1763506137.343598843,0.010,1.061,0.070,37.55
1763506137.432900667,0.025,1.002,0.075,37.55
1763506137.537497997,-0.013,0.998,0.105,37.63
1763506137.635672331,-0.011,1.078,0.134,37.75
1763506137.738327980,-0.109,1.004,0.096,37.73
1763506137.841225147,-0.040,1.041,0.104,37.73
1763506137.943969488,-0.082,0.971,0.057,37.59
1763506138.041307926,-0.037,1.009,0.058,37.59
1763506138.143153191,-0.038,0.953,0.002,37.59
1763506138.247772217,-0.057,1.003,0.057,37.59
1763506138.344004869,-0.090,0.997,0.056,37.57
1763506138.447738647,-0.085,0.982,0.055,37.67
1763506138.544859886,0.061,0.985,0.044,37.67
1763506138.654211521,-0.073,0.998,0.053,37.69
1763506138.751479387,0.014,1.000,0.115,37.63
1763506138.852626324,0.022,1.030,0.074,37.63
1763506138.960762978,-0.097,0.969,0.088,37.65
1763506139.048892021,0.050,1.052,0.048,37.65
1763506139.154233694,-0.010,1.055,0.088,37.53
1763506139.251106501,-0.166,0.939,0.186,37.53
1763506139.354427814,0.044,1.065,0.184,37.55
1763506139.459838629,-0.039,0.996,0.058,37.63
1763506139.556982517,0.023,1.020,0.069,37.63
1763506139.658162355,-0.152,0.968,0.030,37.55
1763506139.755528927,0.042,1.012,0.072,37.51
1763506139.865557909,-0.040,0.943,-0.019,37.51
1763506139.961291075,-0.064,1.029,-0.007,37.51
1763506140.060402870,-0.076,0.965,0.039,37.51
1763506140.168552399,-0.038,0.968,0.022,37.39
1763506140.259454727,-0.025,0.960,0.067,37.39
1763506140.361505032,-0.092,1.049,0.067,37.55
1763506140.464361906,-0.024,1.042,0.070,37.63
1763506140.573754311,0.068,1.011,0.061,37.63
1763506140.677146196,0.018,1.036,0.069,37.59
1763506140.766716957,-0.045,1.031,0.015,37.59
1763506140.872264624,-0.060,1.006,0.039,37.59
1763506140.973992109,-0.024,1.037,0.151,37.59
1763506141.085476160,-0.096,0.997,0.117,37.69
1763506141.181144476,0.043,1.020,0.120,37.71
1763506141.276503325,0.009,0.983,-0.005,37.71
1763506141.385798216,-0.094,0.988,-0.038,37.71
1763506141.477432489,-0.053,0.991,0.082,37.73
1763506141.578537226,-0.190,0.915,0.005,37.69
1763506141.675378799,-0.019,0.999,0.074,37.69
1763506141.775950909,-0.025,1.028,0.122,37.59
1763506141.876883745,-0.096,0.970,0.149,37.57
1763506141.986018896,-0.033,1.046,0.042,37.57
1763506142.089628935,-0.013,1.008,0.054,37.73
1763506142.182236671,0.016,1.020,0.051,37.73
1763506142.282837391,-0.050,1.007,-0.011,37.65
1763506142.384370089,-0.049,1.018,0.095,37.65
1763506142.485409021,-0.037,0.998,0.035,37.65
1763506142.590685844,-0.084,0.960,0.065,37.61
1763506142.692991972,-0.152,0.966,0.093,37.61
1763506142.791292429,-0.095,0.998,0.049,37.63
1763506142.896045208,-0.003,1.006,0.051,37.65
1763506142.995434523,-0.024,0.964,0.003,37.65
1763506143.088915348,-0.005,0.998,0.079,37.53
1763506143.191308737,-0.051,0.995,-0.042,37.51
1763506143.300877571,-0.177,1.006,0.063,37.67
1763506143.404705048,-0.030,0.996,0.181,37.67
1763506143.499732256,-0.030,0.985,-0.031,37.65
1763506143.598512888,0.058,1.061,0.034,37.53
1763506143.700553894,-0.037,0.991,0.034,37.53
1763506143.796639442,-0.060,0.977,0.071,37.39
1763506143.900562286,0.013,1.040,0.137,37.45
1763506144.003237486,-0.027,1.027,0.126,37.31
1763506144.103740454,-0.018,1.006,0.043,37.31
1763506144.204561710,-0.035,1.013,0.094,37.53
1763506144.300537109,0.084,1.093,0.117,37.53
1763506144.403355122,-0.013,1.042,0.110,37.53
1763506144.503785372,-0.091,0.989,0.049,37.59
1763506144.608301163,-0.024,1.020,0.071,37.57
1763506144.706678391,-0.051,1.026,0.093,37.59
1763506144.812329054,0.006,1.033,0.025,37.59
1763506144.912616491,-0.072,0.966,0.066,37.51
1763506145.011116743,-0.066,0.992,0.109,37.55
1763506145.117799282,-0.200,0.984,0.032,37.55
1763506145.208774328,0.027,1.063,0.116,37.55
1763506145.326435328,-0.038,0.952,0.080,37.47
1763506145.416817904,-0.084,1.006,0.044,37.53
1763506145.525760651,-0.034,1.037,0.088,37.53
1763506145.615295887,-0.132,0.998,0.092,37.41
1763506145.715210915,-0.037,0.987,0.108,37.49
1763506145.827176332,0.034,1.058,0.028,37.49
1763506145.917500257,-0.095,0.988,0.083,37.37
1763506146.026885033,-0.012,1.051,0.144,37.33
1763506146.122796297,0.022,1.063,0.052,37.33
1763506146.221482992,0.018,1.046,0.035,37.37
1763506146.329640388,-0.062,0.997,0.104,37.47
1763506146.422594070,0.020,1.044,0.040,37.59
1763506146.530440092,-0.062,0.982,0.014,37.59
1763506146.627496958,-0.014,1.005,0.004,37.55
1763506146.731314421,0.027,1.013,0.080,37.51
1763506146.826634169,-0.089,0.983,0.011,37.51
1763506146.933661461,0.002,0.999,0.049,37.45
1763506147.028337240,-0.013,0.980,0.051,37.51
1763506147.133566141,0.064,1.048,0.086,37.45
1763506147.240079880,-0.003,1.092,0.123,37.45
1763506147.338133335,-0.035,1.006,0.022,37.59
1763506147.434317350,-0.103,0.985,0.076,37.69
1763506147.543327808,-0.056,1.013,0.059,37.69
1763506147.633288145,-0.061,0.953,0.036,37.63
1763506147.742663145,0.002,1.004,0.035,37.65
1763506147.845504999,-0.146,0.988,-0.009,37.61
1763506147.943323851,0.040,1.010,0.045,37.61
1763506148.038988352,-0.060,1.035,0.126,37.71
1763506148.144160032,-0.053,1.037,0.107,37.73
1763506148.246852160,-0.098,0.982,-0.015,37.73
1763506148.342833757,-0.049,0.990,0.136,37.59
1763506148.441167355,-0.001,1.031,0.037,37.63
1763506148.548177004,-0.091,1.031,0.106,37.63
1763506148.651666164,-0.040,0.970,0.063,37.63
1763506148.761228561,-0.103,0.950,0.073,37.59
1763506148.846889019,0.051,1.046,0.079,37.43
1763506148.949269295,-0.033,1.006,-0.024,37.43
1763506149.048069477,0.012,1.048,0.120,37.61
1763506149.149179935,-0.039,1.000,0.091,37.61
1763506149.252271175,0.006,1.015,-0.009,37.61
1763506149.355826139,-0.139,0.945,0.040,37.59
1763506149.452391863,-0.004,0.990,-0.011,37.61
1763506149.553218842,0.058,1.058,-0.001,37.67
1763506149.656306267,0.026,1.047,0.085,37.67
1763506149.755166292,-0.046,0.980,0.115,37.61
1763506149.857194901,0.067,1.094,0.099,37.69
1763506149.965397596,-0.116,0.967,0.050,37.69
1763506150.064283848,0.008,1.051,0.072,37.67
1763506150.159414291,-0.120,0.963,0.058,37.59
1763506150.265799284,-0.024,1.010,0.047,37.59
1763506150.361605406,-0.036,0.993,-0.003,37.59
1763506150.464036942,-0.191,0.931,0.063,37.53
1763506150.566606522,0.062,1.073,0.068,37.59
1763506150.664468288,0.026,1.028,0.113,37.59
1763506150.766510248,-0.045,0.988,0.055,37.55
1763506150.869836330,-0.035,1.010,0.041,37.59
1763506150.966598988,-0.056,0.985,0.117,37.55
1763506151.069912434,-0.017,0.988,0.039,37.55
1763506151.167704344,-0.044,1.025,0.133,37.63
1763506151.286555767,0.021,1.054,0.128,37.67
1763506151.380602121,-0.080,1.061,0.141,37.67
1763506151.476941824,0.021,1.036,0.100,37.67
1763506151.580745935,-0.077,1.022,0.067,37.67
1763506151.675426722,-0.086,0.966,0.064,37.79
1763506151.781829834,-0.012,1.006,-0.029,37.79
1763506151.881431103,-0.150,0.986,0.023,37.63
1763506151.977785587,-0.069,0.981,0.115,37.71
1763506152.081262350,-0.024,0.993,0.027,37.71
1763506152.179062605,-0.032,0.993,0.037,37.59
1763506152.293358564,-0.092,1.040,0.138,37.63
1763506152.380655766,-0.008,0.987,0.073,37.63
1763506152.482336760,-0.085,0.991,0.073,37.51
1763506152.586401701,-0.011,1.041,0.050,37.53
1763506152.687167168,0.020,1.080,0.115,37.51
1763506152.785230637,-0.100,0.937,0.068,37.51
1763506152.886991501,0.006,1.056,0.090,37.61
1763506152.990389585,-0.070,0.978,0.040,37.59
1763506153.086492777,0.005,1.047,0.059,37.59
1763506153.198098421,-0.048,1.041,0.044,37.57
1763506153.295754194,-0.100,1.037,0.078,37.63
1763506153.405099630,-0.020,0.966,-0.009,37.69
1763506153.494901180,-0.072,0.944,0.056,37.69
1763506153.604017735,-0.085,0.946,0.034,37.71
1763506153.698262691,-0.008,1.056,0.091,37.67
1763506153.796865225,-0.154,0.934,0.132,37.67
1763506153.901700020,0.012,1.044,0.159,37.57
1763506153.996549368,-0.074,1.006,0.048,37.57
1763506154.101667643,-0.040,0.988,0.056,37.71
1763506154.204264164,-0.014,0.999,0.045,37.71
1763506154.301074028,-0.050,1.026,0.105,37.73
1763506154.414722443,-0.082,0.956,-0.032,37.61
1763506154.505503416,0.039,1.037,0.078,37.61
1763506154.608316422,0.016,1.032,0.111,37.73
1763506154.706186771,-0.052,1.022,0.159,37.65
1763506154.810391665,0.021,1.040,0.094,37.65
1763506154.906799078,-0.058,0.998,-0.023,37.57
1763506155.010723829,0.014,0.961,0.042,37.61
1763506155.110637903,-0.033,1.007,0.098,37.71
1763506155.215185404,-0.053,0.984,0.081,37.71
1763506155.310446262,-0.047,1.045,0.137,37.59
1763506155.414041519,-0.045,1.075,0.066,37.77
1763506155.517829657,-0.023,1.000,0.047,37.77
1763506155.619565964,-0.021,1.034,0.051,37.63
1763506155.712707758,-0.118,0.930,-0.025,37.55
1763506155.820240974,0.065,1.014,0.032,37.57
1763506155.917516947,-0.105,0.975,-0.031,37.57
1763506156.023049355,-0.063,0.978,0.046,37.63
1763506156.120517492,-0.050,0.958,0.060,37.51
1763506156.221266985,-0.057,1.047,0.019,37.51
1763506156.329912424,-0.042,1.031,0.068,37.49
1763506156.425985813,0.016,0.991,0.082,37.61
1763506156.531981707,0.007,1.018,0.106,37.69
1763506156.626251459,-0.018,1.060,0.109,37.69
1763506156.731049776,-0.037,0.981,0.007,37.77
1763506156.826067924,-0.116,0.980,0.050,37.67
1763506156.935610294,-0.040,0.986,0.094,37.67
1763506157.034025431,-0.009,1.011,0.032,37.49
1763506157.128551006,-0.120,0.964,-0.041,37.57
1763506157.234863758,0.035,1.015,0.037,37.63
1763506157.335606337,0.036,1.020,0.017,37.63
1763506157.431413651,-0.006,1.008,0.072,37.61
1763506157.542104721,-0.071,0.956,-0.045,37.79
1763506157.645269871,-0.148,0.944,0.060,37.79
1763506157.740097523,0.035,1.019,0.023,37.71
1763506157.845873356,-0.053,1.031,0.073,37.61
1763506157.936897278,-0.019,1.011,0.151,37.69
1763506158.038173676,-0.009,1.060,0.093,37.69
1763506158.141206026,-0.102,0.999,0.073,37.71
1763506158.245234728,0.011,1.079,0.080,37.63
1763506158.355516911,-0.127,0.969,0.057,37.63
1763506158.445470810,-0.090,0.936,0.001,37.55
1763506158.541394472,-0.057,0.998,0.040,37.77
1763506158.643903732,0.024,1.033,0.012,37.77
1763506158.748188019,-0.040,0.972,0.022,37.63
1763506158.856799603,-0.031,0.991,0.018,37.51
1763506158.947736979,-0.026,0.940,0.030,37.65
1763506159.051125288,-0.083,1.005,0.017,37.65
1763506159.149390221,0.011,1.026,0.100,37.53
1763506159.255320311,-0.037,0.959,0.052,37.47
1763506159.353488922,-0.110,0.994,0.138,37.47
1763506159.455253601,-0.105,1.035,0.124,37.47
1763506159.554264307,-0.059,1.005,0.065,37.63
1763506159.653911352,-0.041,1.021,0.208,37.59
1763506159.754616261,-0.063,0.972,0.090,37.59
1763506159.857415438,-0.045,1.035,0.097,37.69
1763506159.959070921,-0.086,0.978,0.101,37.67
1763506160.062012434,0.010,0.986,0.090,37.67
1763506160.165831566,-0.119,0.962,-0.004,37.63
1763506160.263338089,-0.088,0.950,0.096,37.63
1763506160.368555307,-0.031,1.029,0.130,37.71
1763506160.462626219,-0.033,0.963,0.014,37.71
1763506160.566813946,-0.027,1.015,0.126,37.59
1763506160.680242062,-0.053,0.969,0.109,37.67
1763506160.769165039,-0.072,1.021,0.107,37.67
1763506160.867275476,-0.104,0.980,0.019,37.67
1763506160.972403526,-0.075,0.984,0.041,37.67
1763506161.076096296,0.026,1.048,0.144,37.57
1763506161.172230959,-0.191,0.891,0.025,37.57
1763506161.273922920,-0.001,0.992,0.094,37.57
1763506161.369881630,0.044,1.037,0.002,37.61
1763506161.475786448,-0.042,1.033,0.004,37.61
1763506161.572976589,-0.022,1.052,0.142,37.71
1763506161.676137924,-0.052,0.924,-0.045,37.77
1763506161.778106689,0.005,1.037,0.075,37.77
1763506161.875334263,-0.023,1.016,0.076,37.79
1763506161.978825331,-0.037,1.015,0.051,37.75
1763506162.082751751,0.033,1.010,0.096,37.57
1763506162.179723978,-0.091,1.008,0.093,37.57
1763506162.283281803,-0.111,0.985,0.078,37.65
1763506162.382697821,-0.067,0.980,0.036,37.71
1763506162.483287096,-0.051,1.015,0.045,37.71
1763506162.589890480,-0.047,1.026,0.025,37.65
1763506162.688636065,-0.002,0.975,0.129,37.47
1763506162.784475327,-0.046,1.003,0.062,37.63
1763506162.889949322,0.047,1.026,0.084,37.63
1763506162.986212015,-0.061,0.997,0.001,37.57
1763506163.086816549,-0.079,0.976,0.073,37.61
1763506163.191281319,-0.030,1.052,0.113,37.61
1763506163.294259548,-0.011,0.996,0.046,37.61
1763506163.399410009,0.064,1.026,0.108,37.69
1763506163.497113943,-0.084,0.987,0.074,37.67
1763506163.596255302,0.004,1.001,0.068,37.67
1763506163.701351404,-0.083,1.052,0.094,37.81
1763506163.794387817,-0.099,0.937,0.057,37.83
1763506163.899490595,-0.012,1.016,0.045,37.83
1763506164.002780676,-0.043,0.984,0.014,37.79
1763506164.106781721,0.012,0.987,0.112,37.71
1763506164.201732874,-0.047,0.969,-0.038,37.55
1763506164.310793400,-0.006,0.984,0.030,37.55
