timestamp,ax_g,ay_g,az_g,temp_C
1763504841.691697121,-0.007,1.014,0.082,36.09
1763504841.786512852,-0.010,1.000,0.073,35.95
1763504841.889125109,-0.011,1.005,0.085,35.91
1763504841.990686655,0.026,1.016,0.066,35.91
1763504842.095640421,0.019,1.017,0.089,36.01
1763504842.197981119,0.001,1.011,0.079,35.99
1763504842.297250271,-0.003,1.008,0.069,36.11
1763504842.398428440,-0.006,1.001,0.083,36.11
1763504842.503183842,-0.011,1.008,0.057,36.21
1763504842.604442120,0.022,1.028,0.084,36.35
1763504842.697129965,-0.024,1.007,0.089,36.35
1763504842.805086374,-0.003,1.018,0.113,36.27
1763504842.900486469,-0.026,0.995,0.083,36.23
1763504843.004256010,0.014,1.022,0.081,36.23
1763504843.106879473,0.020,1.021,0.105,36.23
1763504843.204358101,0.000,1.019,0.093,36.11
1763504843.308593750,-0.033,0.999,0.080,35.95
1763504843.409805775,-0.013,1.015,0.081,35.95
1763504843.506237507,0.001,1.019,0.087,35.89
1763504843.624334812,0.004,1.005,0.079,35.89
1763504843.706601143,-0.035,1.016,0.090,35.89
1763504843.811636448,-0.021,1.015,0.069,36.09
1763504843.919108152,-0.007,1.001,0.066,36.05
1763504844.018283367,0.009,1.010,0.064,35.93
1763504844.118946314,0.018,1.006,0.090,35.93
1763504844.211516857,-0.006,0.997,0.071,36.03
1763504844.313981771,0.006,1.016,0.055,36.11
1763504844.416579247,0.015,1.005,0.059,36.11
1763504844.525869846,0.002,1.016,0.082,35.99
1763504844.615442991,-0.016,1.008,0.044,35.85
1763504844.714263201,-0.016,0.998,0.070,35.87
1763504844.822234154,-0.043,0.993,0.077,35.87
1763504844.918817043,0.039,1.013,0.083,35.95
1763504845.022753239,-0.001,1.014,0.105,36.07
1763504845.123783112,0.004,1.003,0.059,36.07
1763504845.228801250,-0.022,0.991,0.077,36.09
1763504845.326389790,-0.013,1.008,0.093,36.07
1763504845.420753956,0.025,1.019,0.077,36.05
1763504845.524046659,0.008,1.012,0.068,36.05
1763504845.633505583,-0.025,0.990,0.080,36.09
1763504845.726391792,-0.032,1.000,0.048,35.99
1763504845.828222036,-0.005,1.006,0.082,35.99
1763504845.932010174,-0.023,0.997,0.053,36.01
1763504846.028671741,-0.002,1.004,0.063,36.01
1763504846.141135931,-0.005,0.995,0.058,36.01
1763504846.240961313,-0.016,1.003,0.045,36.17
1763504846.344831944,0.003,0.997,0.083,36.03
1763504846.434668779,-0.034,0.999,0.077,36.11
1763504846.536931038,-0.021,0.976,0.090,36.11
1763504846.635767698,0.012,1.009,0.076,36.15
1763504846.739691496,-0.010,1.004,0.051,36.09
1763504846.841785431,-0.005,0.986,0.090,36.09
1763504846.939171314,0.003,1.013,0.107,36.09
1763504847.041810751,0.007,1.019,0.100,36.17
1763504847.149209499,-0.031,1.009,0.101,36.25
1763504847.240577936,-0.005,1.033,0.096,36.25
1763504847.343778610,-0.031,1.008,0.068,36.23
1763504847.451730013,-0.025,1.018,0.072,36.23
1763504847.542544365,0.018,1.022,0.073,36.23
1763504847.645690680,-0.030,1.007,0.059,36.01
1763504847.751611233,-0.001,1.010,0.075,36.01
1763504847.851495266,-0.001,0.997,0.065,35.97
1763504847.955439806,-0.002,0.990,0.043,35.97
1763504848.054523706,0.008,1.018,0.039,36.05
1763504848.151273489,0.002,1.008,0.059,35.99
1763504848.251807690,-0.010,0.997,0.093,35.99
1763504848.354597807,-0.004,1.029,0.030,36.05
1763504848.458837986,-0.023,0.995,0.053,36.13
1763504848.580697536,0.000,1.018,0.055,36.13
1763504848.669896126,-0.019,0.984,0.079,36.07
1763504848.755413771,-0.012,1.006,0.086,35.97
1763504848.855206966,0.006,1.003,0.065,36.01
1763504848.961740255,-0.011,0.990,0.077,36.01
1763504849.063271284,0.025,1.023,0.102,36.15
1763504849.167472601,0.033,1.013,0.073,36.09
1763504849.264626503,-0.013,0.993,0.033,36.09
1763504849.362432003,-0.027,0.989,0.070,36.11
1763504849.466543198,-0.019,0.998,0.063,36.03
1763504849.562253475,0.013,1.019,0.099,35.89
1763504849.666170597,0.010,1.012,0.071,35.89
1763504849.772127628,-0.013,1.004,0.053,35.97
1763504849.878536940,-0.015,1.008,0.081,35.93
1763504849.972095966,0.003,1.006,0.050,35.93
1763504850.073362589,0.003,1.004,0.071,36.03
1763504850.172935963,0.024,1.023,0.074,35.97
1763504850.282502890,-0.011,0.999,0.061,35.97
1763504850.372262478,0.014,1.001,0.095,36.05
1763504850.471454859,0.010,0.998,0.091,36.05
1763504850.574711800,-0.027,0.972,0.097,35.95
1763504850.675906897,-0.004,1.017,0.049,35.95
1763504850.774757147,0.021,1.020,0.085,36.03
1763504850.878105640,-0.006,0.995,0.081,35.97
1763504850.980032921,0.000,1.020,0.090,35.97
1763504851.082313776,-0.023,0.991,0.029,36.07
1763504851.180717230,-0.010,1.010,0.087,36.15
1763504851.288655519,0.003,0.995,0.102,36.09
1763504851.388073683,-0.029,1.002,0.067,36.09
1763504851.489651680,0.027,0.996,0.077,36.03
1763504851.584942341,0.006,1.009,0.083,35.99
1763504851.695081234,-0.010,0.991,0.080,35.99
1763504851.786045551,0.027,0.999,0.049,35.97
1763504851.888850689,0.003,0.998,0.056,36.07
1763504851.996909142,0.004,1.001,0.074,36.11
1763504852.087706566,-0.023,1.007,0.046,36.11
1763504852.192509651,-0.015,1.001,0.067,36.09
1763504852.295131922,-0.026,1.001,0.058,36.03
1763504852.395709276,-0.006,1.006,0.076,36.03
1763504852.494668245,0.009,1.016,0.077,36.11
1763504852.597488880,-0.007,1.004,0.078,36.13
1763504852.694355965,0.007,1.021,0.092,36.13
1763504852.802675724,-0.009,1.008,0.078,35.99
1763504852.899853468,-0.006,1.003,0.064,35.97
1763504852.996527672,0.027,1.008,0.057,35.95
1763504853.099474907,-0.008,1.002,0.083,35.95
1763504853.203007460,-0.000,1.020,0.083,35.99
1763504853.306576967,0.036,1.023,0.115,36.11
1763504853.402250528,0.002,0.998,0.072,36.11
1763504853.511826992,0.026,1.020,0.045,36.19
1763504853.604931116,0.014,1.005,0.083,35.99
1763504853.709148169,-0.028,0.989,0.074,36.07
1763504853.809061527,0.008,1.024,0.057,36.07
1763504853.911032438,-0.001,1.008,0.041,36.21
1763504854.014208555,-0.022,1.011,0.061,36.13
1763504854.111253023,-0.003,0.981,0.075,36.13
1763504854.215981722,-0.014,1.006,0.085,36.13
1763504854.324048758,-0.041,0.999,0.065,36.13
1763504854.414043665,-0.004,1.012,0.085,36.05
1763504854.518369436,-0.015,0.998,0.036,36.05
1763504854.616605043,-0.008,1.014,0.069,36.05
1763504854.714926004,0.000,1.011,0.085,36.07
1763504854.825205088,-0.001,1.011,0.052,36.07
1763504854.924267769,0.004,1.013,0.100,36.11
1763504855.022155762,0.004,1.003,0.084,36.15
1763504855.124323606,0.005,1.010,0.076,36.15
1763504855.227428675,-0.003,0.980,0.039,36.17
1763504855.323660612,-0.005,0.998,0.063,36.11
1763504855.426746845,0.014,0.996,0.064,36.07
1763504855.523703098,0.015,1.004,0.066,36.07
1763504855.630160809,0.001,1.018,0.074,36.11
1763504855.723094463,0.016,1.001,0.050,36.07
1763504855.837118626,0.002,1.014,0.064,36.07
1763504855.937824488,-0.002,1.013,0.081,36.23
1763504856.028522491,0.012,1.025,0.064,36.15
1763504856.136419296,0.002,1.010,0.051,36.05
1763504856.234263182,0.022,1.016,0.083,36.05
1763504856.339313984,0.021,1.006,0.077,36.25
1763504856.437642574,0.018,1.003,0.086,36.15
1763504856.535665989,-0.004,1.006,0.088,36.15
1763504856.633211613,-0.000,1.005,0.047,36.17
1763504856.736287594,-0.024,0.991,0.064,36.21
1763504856.843774557,-0.023,0.999,0.057,36.21
1763504856.940342903,-0.030,1.003,0.056,36.17
1763504857.045700550,-0.035,1.011,0.073,36.09
1763504857.142084122,-0.019,0.992,0.046,36.07
1763504857.239202976,0.005,1.018,0.039,36.07
1763504857.347066164,-0.021,1.005,0.072,36.01
1763504857.449731112,-0.010,1.003,0.115,36.03
1763504857.548049927,0.003,1.017,0.066,36.03
1763504857.645268917,-0.003,0.997,0.070,36.09
1763504857.748502493,0.045,1.021,0.066,36.07
1763504857.852603674,-0.017,0.991,0.102,36.23
1763504857.953325748,-0.019,1.000,0.076,36.23
1763504858.050798893,0.019,1.026,0.100,36.15
1763504858.159203291,0.016,1.010,0.044,36.17
1763504858.253736258,0.008,1.011,0.080,36.17
1763504858.354233503,0.025,1.013,0.065,36.13
1763504858.457999468,-0.013,1.008,0.067,36.15
1763504858.560372114,-0.001,1.020,0.049,36.17
1763504858.656322718,0.014,1.005,0.061,36.17
1763504858.759193182,-0.031,1.005,0.051,36.27
1763504858.855835915,-0.021,0.983,0.071,36.23
1763504858.958034754,-0.008,0.981,0.045,36.23
1763504859.064318657,-0.020,0.988,0.057,36.09
1763504859.157360315,-0.004,0.986,0.097,36.11
1763504859.264036894,0.022,1.003,0.054,36.11
1763504859.360392809,0.010,0.993,0.061,36.19
1763504859.461736202,0.003,0.992,0.069,36.19
1763504859.568097115,0.022,1.001,0.037,36.19
1763504859.662822247,-0.009,1.008,0.068,36.19
1763504859.771970510,0.027,1.024,0.079,36.19
1763504859.868396044,-0.003,1.010,0.062,36.07
1763504859.973421574,-0.005,0.993,0.056,36.07
1763504860.068523407,0.001,1.006,0.073,36.09
1763504860.168784857,-0.005,1.010,0.047,36.03
1763504860.275875568,-0.012,1.003,0.048,36.11
1763504860.371246815,0.013,1.006,0.048,36.11
1763504860.477004051,-0.006,1.007,0.066,36.01
1763504860.571749926,0.010,1.000,0.055,36.09
1763504860.678213835,-0.007,1.006,0.047,36.09
1763504860.779454470,0.011,1.010,0.103,36.25
1763504860.880339622,-0.047,0.985,0.052,36.21
1763504860.984261751,0.008,0.999,0.054,36.05
1763504861.081971884,-0.010,0.993,0.081,36.05
1763504861.179293871,-0.004,1.008,0.054,35.99
1763504861.288052797,-0.003,1.012,0.032,36.05
1763504861.384858370,-0.017,1.004,0.085,36.05
1763504861.482017994,0.010,1.012,0.106,36.09
1763504861.590729952,0.020,1.011,0.058,36.05
1763504861.692875147,0.010,1.024,0.094,36.05
1763504861.785340786,0.031,1.015,0.060,36.13
1763504861.886931896,0.015,0.994,0.084,36.19
1763504861.985379696,0.022,1.009,0.056,36.15
1763504862.089536905,0.019,1.015,0.102,36.15
1763504862.204808474,0.046,1.012,0.081,36.19
1763504862.294005871,0.027,1.016,0.063,36.13
1763504862.390886545,0.009,1.004,0.044,36.13
1763504862.491784334,0.012,1.002,0.079,36.15
1763504862.595575333,0.002,1.008,0.076,36.17
1763504862.692526579,0.004,1.006,0.080,36.25
1763504862.796572447,-0.002,0.999,0.080,36.25
1763504862.900152922,-0.023,0.996,0.114,36.21
1763504862.996090889,-0.002,0.995,0.056,36.01
1763504863.100048542,-0.001,1.005,0.091,36.01
1763504863.205199718,0.006,1.007,0.076,36.09
1763504863.300601959,0.006,1.012,0.053,36.11
1763504863.403958797,-0.031,0.995,0.068,36.11
1763504863.505980253,-0.006,1.009,0.072,36.03
1763504863.603524685,0.014,1.007,0.064,36.07
1763504863.705271959,0.001,1.009,0.072,36.13
1763504863.807792664,0.048,1.020,0.057,36.13
1763504863.905723572,0.001,0.996,0.029,36.07
1763504864.014552116,-0.001,0.995,0.070,36.05
1763504864.111908674,0.025,1.021,0.093,36.05
1763504864.209051847,0.004,0.994,0.051,36.17
1763504864.312035561,-0.001,1.002,0.054,36.11
1763504864.413505316,0.018,1.002,0.052,36.05
1763504864.521593332,-0.020,1.009,0.064,36.05
1763504864.617651701,0.015,1.013,0.070,36.01
1763504864.715102196,-0.005,1.034,0.052,36.11
1763504864.813568115,-0.036,0.990,0.067,36.11
1763504864.925134897,-0.002,1.004,0.069,36.15
1763504865.019374132,-0.027,1.036,0.093,36.11
1763504865.119266748,-0.011,1.002,0.073,36.21
1763504865.221452475,-0.012,1.015,0.112,36.21
1763504865.324063063,0.019,1.008,0.068,36.29
1763504865.420328379,-0.007,1.002,0.083,36.15
1763504865.529397249,-0.027,0.976,0.054,36.15
1763504865.621568680,0.027,0.994,0.088,36.03
1763504865.728556633,0.040,1.018,0.050,36.07
1763504865.827567339,-0.046,0.973,0.068,36.07
1763504865.926255465,-0.007,1.000,0.039,36.21
1763504866.033351183,0.027,1.003,0.062,36.13
1763504866.131235838,0.017,0.990,0.033,36.13
